ID,Total %,Bound,OP Code,Device,Device Time,Op-to-Op Gap,Cores,DRAM,DRAM %,FLOPs,FLOPs %,Math Fidelity,Output Datatype,Input 0 Datatype,Input 1 Datatype,DRAM Sharded,Input 0 Memory,Inner Dim Block Size,Output Subblock H,Output Subblock W,Global Call Count,Raw OP Code
2496,0.02107055300823551,,BinaryNgDeviceOperation,1,1.453,0.468,110,,,,,"BF16, BF16 => BF16",BFLOAT16,BFLOAT16,BFLOAT16,False,DEV_0_L1_WIDTH_SHARDED,,,,591873.0,BinaryNgDeviceOperation
2501,0.12736386980394515,,AllGatherAsyncDeviceOperation,0,11.13275,0.479,12,,,,,"BF16, BF16 => BF16",BFLOAT16,BFLOAT16,BFLOAT16,False,DEV_0_L1_WIDTH_SHARDED,,,,537600.0,AllGatherAsyncDeviceOperation
2504,0.3233962440889202,SLOW,MatmulDeviceOperation 32 x 5120 x 2560,0,28.945,0.539,12,226.4156158231128,44.221799965451716,28.981198825358437,43.67585181773009,LoFi BF16 x BFP4 => BF16,BFLOAT16,BFLOAT16,BFLOAT4_B,True,DEV_0_L1_WIDTH_SHARDED,8,,,540672.0,MatmulDeviceOperation
2506,0.09568948695671346,,NLPCreateQKVHeadsDecodeDeviceOperation,0,8.201,0.523,32,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_L1_INTERLEAVED,,,,542720.0,NLPCreateQKVHeadsDecodeDeviceOperation
2512,0.0848306387119695,,RotaryEmbeddingDeviceOperation,0,7.199,0.535,32,,,,,"BF16, BF16 => BF16",BFLOAT16,BFLOAT16,BFLOAT16,False,DEV_0_DRAM_INTERLEAVED,,,,548864.0,RotaryEmbeddingDeviceOperation
2513,0.08496226111493609,,RotaryEmbeddingDeviceOperation,0,7.213,0.533,32,,,,,"BF16, BF16 => BF16",BFLOAT16,BFLOAT16,BFLOAT16,False,DEV_0_DRAM_INTERLEAVED,,,,549888.0,RotaryEmbeddingDeviceOperation
2516,0.05410777615285047,,PagedUpdateCacheDeviceOperation,0,4.307,0.626,32,,,,,"BFP8, BF16 => BFP8",BFLOAT8_B,BFLOAT8_B,BFLOAT16,False,DEV_0_DRAM_INTERLEAVED,,,,552960.0,PagedUpdateCacheDeviceOperation
2517,0.029911191074158367,,SliceDeviceOperation,0,2.194,0.533,110,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,553984.0,SliceDeviceOperation
2520,0.09595273176264665,,TilizeWithValPaddingDeviceOperation,0,6.125,2.623,32,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,557056.0,TilizeWithValPaddingDeviceOperation
2521,0.16499965065220548,,UntilizeWithUnpaddingDeviceOperation,0,5.007,10.036,32,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,558080.0,UntilizeWithUnpaddingDeviceOperation
2530,0.029428575596614187,,SliceDeviceOperation,0,2.194,0.489,110,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,567296.0,SliceDeviceOperation
2533,0.1425470624128207,,UntilizeWithUnpaddingDeviceOperation,0,4.919,8.077,32,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,570368.0,UntilizeWithUnpaddingDeviceOperation
2537,0.06502146706549718,,NLPConcatHeadsDecodeDeviceOperation,0,5.404,0.524,16,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_L1_HEIGHT_SHARDED,,,,574464.0,NLPConcatHeadsDecodeDeviceOperation
2542,0.2880254654250433,,ReduceScatterMinimalAsyncDeviceOperation,0,25.70625,0.553,12,,,,,"BF16, BF16 => BF16",BFLOAT16,BFLOAT16,BFLOAT16,False,DEV_0_L1_INTERLEAVED,,,,579584.0,ReduceScatterMinimalAsyncDeviceOperation
2544,0.13011148746587278,,AllGatherAsyncDeviceOperation,0,11.28925,0.573,12,,,,,"BF16, BF16 => BF16",BFLOAT16,BFLOAT16,BFLOAT16,False,DEV_0_L1_WIDTH_SHARDED,,,,581632.0,AllGatherAsyncDeviceOperation
2547,0.6924983676079899,SLOW,MatmulDeviceOperation 32 x 5120 x 6400,0,62.628,0.507,12,261.6082263524302,51.095356709459026,33.48585297311107,50.46454983650275,LoFi BF16 x BFP4 => BF16,BFLOAT16,BFLOAT16,BFLOAT4_B,True,DEV_0_L1_WIDTH_SHARDED,8,,,584704.0,MatmulDeviceOperation
2550,0.02371396960114792,,ReshardDeviceOperation,0,1.605,0.557,20,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_L1_WIDTH_SHARDED,,,,587776.0,ReshardDeviceOperation
2551,0.6849191109038303,SLOW,MatmulDeviceOperation 32 x 6400 x 5120,0,61.89,0.554,12,264.7277427694296,51.70463725965422,33.88515107448699,51.06630840459676,LoFi BF16 x BFP4 => BF16,BFLOAT16,BFLOAT16,BFLOAT4_B,True,DEV_0_L1_WIDTH_SHARDED,10,,,588800.0,MatmulDeviceOperation
2553,0.23013902945369352,,ReduceScatterMinimalAsyncDeviceOperation,0,20.40675,0.575,12,,,,,"BF16, BF16 => BF16",BFLOAT16,BFLOAT16,BFLOAT16,False,DEV_0_L1_INTERLEAVED,,,,590848.0,ReduceScatterMinimalAsyncDeviceOperation
2558,0.02097183620601056,,InterleavedToShardedDeviceOperation,3,1.43,0.482,20,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,536579.0,InterleavedToShardedDeviceOperation
2567,0.023341039459409244,,ShardedToInterleavedDeviceOperation,3,1.512,0.616,32,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_L1_HEIGHT_SHARDED,,,,545795.0,ShardedToInterleavedDeviceOperation
2568,0.06504340413265827,,LayerNormDeviceOperation,3,5.332,0.598,32,,,,,"BF16, BF16 => BF16",BFLOAT16,BFLOAT16,BFLOAT16,False,DEV_0_DRAM_INTERLEAVED,,,,546819.0,LayerNormDeviceOperation
2573,0.0544039265595253,,PagedUpdateCacheDeviceOperation,3,4.362,0.598,32,,,,,"BFP8, BF16 => BFP8",BFLOAT8_B,BFLOAT8_B,BFLOAT16,False,DEV_0_DRAM_INTERLEAVED,,,,551939.0,PagedUpdateCacheDeviceOperation
2576,0.059383640805094756,,UntilizeDeviceOperation,3,4.959,0.455,32,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,555011.0,UntilizeDeviceOperation
2578,0.09148853859536302,,TilizeWithValPaddingDeviceOperation,3,5.994,2.347,32,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,557059.0,TilizeWithValPaddingDeviceOperation
2580,0.14141730345402415,,UntilizeWithUnpaddingDeviceOperation,3,4.96,7.933,32,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,559107.0,UntilizeWithUnpaddingDeviceOperation
2584,0.1411650271816715,,TilizeWithValPaddingDeviceOperation,3,4.224,8.646,32,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,563203.0,TilizeWithValPaddingDeviceOperation
2587,0.060743738969082896,,UntilizeDeviceOperation,3,5.066,0.472,32,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,566275.0,UntilizeDeviceOperation
2596,0.023944308806339458,,ShardedToInterleavedDeviceOperation,3,1.67,0.513,16,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_L1_WIDTH_SHARDED,,,,575491.0,ShardedToInterleavedDeviceOperation
2603,0.025490872041196933,,InterleavedToShardedDeviceOperation,3,1.843,0.481,20,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,582659.0,InterleavedToShardedDeviceOperation
2604,0.08760567770784851,,LayerNormDeviceOperation,3,7.491,0.496,20,,,,,"BF16, BF16 => BF16",BFLOAT16,BFLOAT16,BFLOAT16,False,DEV_0_L1_WIDTH_SHARDED,,,,583683.0,LayerNormDeviceOperation
2606,0.6950430673986774,SLOW,MatmulDeviceOperation 32 x 5120 x 6400,3,62.813,0.554,12,260.83772467482845,50.94486810055243,33.387228758378036,50.31591911165671,LoFi BF16 x BFP4 => BF16,BFLOAT16,BFLOAT16,BFLOAT4_B,True,DEV_0_L1_WIDTH_SHARDED,8,,,585731.0,MatmulDeviceOperation
2612,0.02092796207168836,,BinaryNgDeviceOperation,3,1.43,0.478,110,,,,,"BF16, BF16 => BF16",BFLOAT16,BFLOAT16,BFLOAT16,False,DEV_0_L1_WIDTH_SHARDED,,,,591875.0,BinaryNgDeviceOperation
2614,0.23755650028754013,,ReshapeViewDeviceOperation,3,21.03,0.628,110,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,593923.0,ReshapeViewDeviceOperation
2616,0.022419682638643086,,InterleavedToShardedDeviceOperation,2,1.56,0.484,20,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,536578.0,InterleavedToShardedDeviceOperation
2621,0.022979077851251115,,ShardedToInterleavedDeviceOperation,2,1.487,0.608,20,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_L1_WIDTH_SHARDED,,,,541698.0,ShardedToInterleavedDeviceOperation
2623,0.01992982551585836,,ReshardDeviceOperation,2,1.214,0.603,32,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_L1_HEIGHT_SHARDED,,,,543746.0,ReshardDeviceOperation
2627,0.06734679618457368,,LayerNormDeviceOperation,2,5.623,0.517,32,,,,,"BF16, BF16 => BF16",BFLOAT16,BFLOAT16,BFLOAT16,False,DEV_0_DRAM_INTERLEAVED,,,,547842.0,LayerNormDeviceOperation
2629,0.0868488488907906,,RotaryEmbeddingDeviceOperation,2,7.386,0.532,32,,,,,"BF16, BF16 => BF16",BFLOAT16,BFLOAT16,BFLOAT16,False,DEV_0_DRAM_INTERLEAVED,,,,549890.0,RotaryEmbeddingDeviceOperation
2639,0.14009011089077766,,UntilizeWithUnpaddingDeviceOperation,2,4.957,7.815,32,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,560130.0,UntilizeWithUnpaddingDeviceOperation
2642,0.14086887677499665,,TilizeWithValPaddingDeviceOperation,2,4.182,8.661,32,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,563202.0,TilizeWithValPaddingDeviceOperation
2647,0.07381823099709785,,TilizeWithValPaddingDeviceOperation,2,6.077,0.653,32,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,568322.0,TilizeWithValPaddingDeviceOperation
2650,0.043764448986392326,,ConcatDeviceOperation,2,3.079,0.911,110,,,,,"BF16, BF16 => BF16",BFLOAT16,BFLOAT16,BFLOAT16,False,DEV_0_DRAM_INTERLEAVED,,,,571394.0,ConcatDeviceOperation
2652,0.020357598325499788,,InterleavedToShardedDeviceOperation,2,1.321,0.535,32,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,573442.0,InterleavedToShardedDeviceOperation
2653,0.06527374333784981,,NLPConcatHeadsDecodeDeviceOperation,2,5.45,0.501,16,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_L1_HEIGHT_SHARDED,,,,574466.0,NLPConcatHeadsDecodeDeviceOperation
2655,0.024130773877208807,,InterleavedToShardedDeviceOperation,2,1.245,0.955,8,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,576514.0,InterleavedToShardedDeviceOperation
2677,0.08162782690644906,,LayerNormDeviceOperation,1,6.862,0.58,20,,,,,"BF16, BF16 => BF16",BFLOAT16,BFLOAT16,BFLOAT16,False,DEV_0_L1_WIDTH_SHARDED,,,,539649.0,LayerNormDeviceOperation
2678,0.32306718808150364,SLOW,MatmulDeviceOperation 32 x 5120 x 2560,1,28.935,0.519,12,226.49386556073955,44.23708311733194,28.991214791774663,43.69094628872291,LoFi BF16 x BFP4 => BF16,BFLOAT16,BFLOAT16,BFLOAT4_B,True,DEV_0_L1_WIDTH_SHARDED,8,,,540673.0,MatmulDeviceOperation
2679,0.022825518381123417,,ShardedToInterleavedDeviceOperation,1,1.483,0.598,20,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_L1_WIDTH_SHARDED,,,,541697.0,ShardedToInterleavedDeviceOperation
2682,0.023231354123603744,,ShardedToInterleavedDeviceOperation,1,1.591,0.527,32,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_L1_HEIGHT_SHARDED,,,,544769.0,ShardedToInterleavedDeviceOperation
2683,0.023231354123603744,,ShardedToInterleavedDeviceOperation,1,1.531,0.587,32,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_L1_HEIGHT_SHARDED,,,,545793.0,ShardedToInterleavedDeviceOperation
2688,0.02371396960114792,,InterleavedToShardedDeviceOperation,1,1.659,0.503,32,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,550913.0,InterleavedToShardedDeviceOperation
2690,0.0545136118953308,,PagedUpdateCacheDeviceOperation,1,4.44,0.53,32,,,,,"BFP8, BF16 => BFP8",BFLOAT8_B,BFLOAT8_B,BFLOAT16,False,DEV_0_DRAM_INTERLEAVED,,,,552961.0,PagedUpdateCacheDeviceOperation
2693,0.030152498812930452,,SliceDeviceOperation,1,2.271,0.478,110,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,556033.0,SliceDeviceOperation
2701,0.23752359468679848,,SdpaDecodeDeviceOperation,1,20.904,0.751,64,,,,,"BF16, BFP8 => BF16",BFLOAT16,BFLOAT16,BFLOAT8_B,False,DEV_0_DRAM_INTERLEAVED,,,,564225.0,SdpaDecodeDeviceOperation
2704,0.03008668761144716,,SliceDeviceOperation,1,2.233,0.51,110,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,567297.0,SliceDeviceOperation
2713,0.024788885892041767,,InterleavedToShardedDeviceOperation,1,1.281,0.979,8,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,576513.0,InterleavedToShardedDeviceOperation
2717,0.022255154634934843,,BinaryNgDeviceOperation,1,1.572,0.457,110,,,,,"BF16, BF16 => BF16",BFLOAT16,BFLOAT16,BFLOAT16,False,DEV_0_L1_WIDTH_SHARDED,,,,580609.0,BinaryNgDeviceOperation
2723,0.19968215383390284,,BinaryNgDeviceOperation,1,17.649,0.556,110,,,,,"BF16, BF16 => BF16",BFLOAT16,BFLOAT16,BFLOAT16,False,DEV_0_L1_WIDTH_SHARDED,,,,586753.0,BinaryNgDeviceOperation
2724,0.02383462347053397,,ReshardDeviceOperation,1,1.622,0.551,20,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_L1_WIDTH_SHARDED,,,,587777.0,ReshardDeviceOperation
2726,0.024064962675725506,,ShardedToInterleavedDeviceOperation,1,1.728,0.466,20,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_L1_WIDTH_SHARDED,,,,589825.0,ShardedToInterleavedDeviceOperation
2729,0.02240871410506254,,ShardedToInterleavedDeviceOperation,1,1.489,0.554,20,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_L1_WIDTH_SHARDED,,,,592897.0,ShardedToInterleavedDeviceOperation
2731,0.27245837414084856,,ReshapeViewDeviceOperation,0,19.879,4.961,40,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,535552.0,ReshapeViewDeviceOperation
2733,0.12771486287852274,,AllGatherAsyncDeviceOperation,0,11.07775,0.566,12,,,,,"BF16, BF16 => BF16",BFLOAT16,BFLOAT16,BFLOAT16,False,DEV_0_L1_WIDTH_SHARDED,,,,537600.0,AllGatherAsyncDeviceOperation
2734,0.02598445605232166,,InterleavedToShardedDeviceOperation,0,1.831,0.538,20,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,538624.0,InterleavedToShardedDeviceOperation
