ID,Total %,Bound,OP Code,Device,Device Time,Op-to-Op Gap,Cores,DRAM,DRAM %,FLOPs,FLOPs %,Math Fidelity,Output Datatype,Input 0 Datatype,Input 1 Datatype,DRAM Sharded,Input 0 Memory,Inner Dim Block Size,Output Subblock H,Output Subblock W,Global Call Count,Raw OP Code
1023,0.2012278685172687,,UpdateKVCacheOperation,3,2.073,7.124,2,,,,,"BFP8, BFP8 => BFP8",BFLOAT8_B,BFLOAT8_B,BFLOAT8_B,False,DEV_0_DRAM_INTERLEAVED,,,,262147.0,UpdateKVCacheOperation
1027,0.3697236623034475,,SliceDeviceOperation,3,0.903,15.995,8,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,263171.0,SliceDeviceOperation
1033,0.7983475553395782,,CloneOperation,1,0.986,35.502,8,,,,,BF16 => BFP8,BFLOAT8_B,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,264193.0,CloneOperation
1036,0.2322095649204929,,UpdateKVCacheOperation,2,1.973,8.64,2,,,,,"BFP8, BFP8 => BFP8",BFLOAT8_B,BFLOAT8_B,BFLOAT8_B,False,DEV_0_DRAM_INTERLEAVED,,,,265218.0,UpdateKVCacheOperation
1041,0.38549894698333775,,SliceDeviceOperation,1,0.852,16.767,8,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,266241.0,SliceDeviceOperation
1046,0.3060755303564284,,CloneOperation,0,1.004,12.985,8,,,,,BF16 => BFP8,BFLOAT8_B,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,267264.0,CloneOperation
1047,0.16797068028781906,,UpdateKVCacheOperation,3,2.097,5.58,2,,,,,"BFP8, BFP8 => BFP8",BFLOAT8_B,BFLOAT8_B,BFLOAT8_B,False,DEV_0_DRAM_INTERLEAVED,,,,268291.0,UpdateKVCacheOperation
1054,0.3529200303559361,,SliceDeviceOperation,0,0.877,15.253,8,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,269312.0,SliceDeviceOperation
1055,0.3087229775773254,,CloneOperation,3,0.989,13.121,8,,,,,BF16 => BFP8,BFLOAT8_B,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,270339.0,CloneOperation
1060,0.158999991357507,,UpdateKVCacheOperation,2,2.027,5.24,2,,,,,"BFP8, BFP8 => BFP8",BFLOAT8_B,BFLOAT8_B,BFLOAT8_B,False,DEV_0_DRAM_INTERLEAVED,,,,271362.0,UpdateKVCacheOperation
1065,0.3825670632841627,,SliceDeviceOperation,1,0.888,16.597,8,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,272385.0,SliceDeviceOperation
1070,0.37799419990261335,,CloneOperation,0,1.042,16.234,8,,,,,BF16 => BFP8,BFLOAT8_B,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,273408.0,CloneOperation
1071,0.17707264759272107,,UpdateKVCacheOperation,3,2.125,5.968,2,,,,,"BFP8, BFP8 => BFP8",BFLOAT8_B,BFLOAT8_B,BFLOAT8_B,False,DEV_0_DRAM_INTERLEAVED,,,,274435.0,UpdateKVCacheOperation
1075,0.3908594806124267,,SliceDeviceOperation,3,0.856,17.008,8,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,275459.0,SliceDeviceOperation
1082,0.27594714338803883,,CloneOperation,0,1.018,11.594,8,,,,,BF16 => BFP8,BFLOAT8_B,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,276480.0,CloneOperation
1084,0.1644699236320875,,UpdateKVCacheOperation,2,2.05,5.467,2,,,,,"BFP8, BFP8 => BFP8",BFLOAT8_B,BFLOAT8_B,BFLOAT8_B,False,DEV_0_DRAM_INTERLEAVED,,,,277506.0,UpdateKVCacheOperation
1090,0.34508708733873683,,SliceDeviceOperation,0,0.879,14.893,8,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,278528.0,SliceDeviceOperation
1092,0.2895563348871952,,CloneOperation,2,1.0,12.234,8,,,,,BF16 => BFP8,BFLOAT8_B,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,279554.0,CloneOperation
1096,0.17593490167960832,,UpdateKVCacheOperation,2,2.008,6.033,2,,,,,"BFP8, BFP8 => BFP8",BFLOAT8_B,BFLOAT8_B,BFLOAT8_B,False,DEV_0_DRAM_INTERLEAVED,,,,280578.0,UpdateKVCacheOperation
1101,0.3698549406780374,,SliceDeviceOperation,1,0.863,16.041,8,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,281601.0,SliceDeviceOperation
1103,0.3390482821075998,,CloneOperation,3,1.001,14.495,8,,,,,BF16 => BFP8,BFLOAT8_B,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,282627.0,CloneOperation
1108,0.15956886431406334,,UpdateKVCacheOperation,2,2.036,5.257,2,,,,,"BFP8, BFP8 => BFP8",BFLOAT8_B,BFLOAT8_B,BFLOAT8_B,False,DEV_0_DRAM_INTERLEAVED,,,,283650.0,UpdateKVCacheOperation
1112,0.3681702015374666,,SliceDeviceOperation,2,0.864,15.963,8,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,284674.0,SliceDeviceOperation
1117,0.3050690628179056,,CloneOperation,1,1.012,12.931,8,,,,,BF16 => BFP8,BFLOAT8_B,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,285697.0,CloneOperation
1121,0.17687573003083618,,UpdateKVCacheOperation,1,2.07,6.014,2,,,,,"BFP8, BFP8 => BFP8",BFLOAT8_B,BFLOAT8_B,BFLOAT8_B,False,DEV_0_DRAM_INTERLEAVED,,,,286721.0,UpdateKVCacheOperation
1124,0.36957050419975923,,SliceDeviceOperation,2,0.866,16.025,8,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,287746.0,SliceDeviceOperation
1128,0.286011818773267,,CloneOperation,2,0.985,12.087,8,,,,,BF16 => BFP8,BFLOAT8_B,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,288770.0,CloneOperation
1133,0.15453652662144926,,UpdateKVCacheOperation,1,2.024,5.039,2,,,,,"BFP8, BFP8 => BFP8",BFLOAT8_B,BFLOAT8_B,BFLOAT8_B,False,DEV_0_DRAM_INTERLEAVED,,,,289793.0,UpdateKVCacheOperation
1135,0.46951710672089475,,SliceDeviceOperation,3,0.855,20.604,8,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,290819.0,SliceDeviceOperation
1140,0.2798198554384418,,CloneOperation,2,1.014,11.775,8,,,,,BF16 => BFP8,BFLOAT8_B,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,291842.0,CloneOperation
1144,0.19689568215580092,,UpdateKVCacheOperation,2,2.037,6.962,2,,,,,"BFP8, BFP8 => BFP8",BFLOAT8_B,BFLOAT8_B,BFLOAT8_B,False,DEV_0_DRAM_INTERLEAVED,,,,292866.0,UpdateKVCacheOperation
1147,0.3568365018645358,,SliceDeviceOperation,3,0.942,15.367,8,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,293891.0,SliceDeviceOperation
1152,0.3095544072830616,,CloneOperation,2,1.061,13.087,8,,,,,BF16 => BFP8,BFLOAT8_B,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,294914.0,CloneOperation
1158,0.17711640705091772,,UpdateKVCacheOperation,0,2.315,5.78,2,,,,,"BFP8, BFP8 => BFP8",BFLOAT8_B,BFLOAT8_B,BFLOAT8_B,False,DEV_0_DRAM_INTERLEAVED,,,,295936.0,UpdateKVCacheOperation
1161,0.343271069823576,,SliceDeviceOperation,1,0.921,14.768,8,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,296961.0,SliceDeviceOperation
1166,0.2806075256859814,,CloneOperation,0,1.007,11.818,8,,,,,BF16 => BFP8,BFLOAT8_B,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,297984.0,CloneOperation
1167,0.15961262377226001,,UpdateKVCacheOperation,3,1.97,5.325,2,,,,,"BFP8, BFP8 => BFP8",BFLOAT8_B,BFLOAT8_B,BFLOAT8_B,False,DEV_0_DRAM_INTERLEAVED,,,,299011.0,UpdateKVCacheOperation
1171,0.36016222068748077,,SliceDeviceOperation,3,0.882,15.579,8,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,300035.0,SliceDeviceOperation
1176,0.29443551447612104,,CloneOperation,2,1.032,12.425,8,,,,,BF16 => BFP8,BFLOAT8_B,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,301058.0,CloneOperation
1179,0.14937291055424523,,UpdateKVCacheOperation,3,2.086,4.741,2,,,,,"BFP8, BFP8 => BFP8",BFLOAT8_B,BFLOAT8_B,BFLOAT8_B,False,DEV_0_DRAM_INTERLEAVED,,,,302083.0,UpdateKVCacheOperation
1183,0.3882776725788246,,SliceDeviceOperation,3,0.877,16.869,8,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,303107.0,SliceDeviceOperation
1190,0.29802379004824586,,CloneOperation,0,1.029,12.592,8,,,,,BF16 => BFP8,BFLOAT8_B,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,304128.0,CloneOperation
1192,0.15059817538375128,,UpdateKVCacheOperation,2,1.984,4.899,2,,,,,"BFP8, BFP8 => BFP8",BFLOAT8_B,BFLOAT8_B,BFLOAT8_B,False,DEV_0_DRAM_INTERLEAVED,,,,305154.0,UpdateKVCacheOperation
1197,0.38762128070587504,,SliceDeviceOperation,1,0.85,16.866,8,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,306177.0,SliceDeviceOperation
1201,0.2897532524490801,,CloneOperation,1,1.036,12.207,8,,,,,BF16 => BFP8,BFLOAT8_B,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,307201.0,CloneOperation
1206,0.15497412120341572,,UpdateKVCacheOperation,0,2.081,5.002,2,,,,,"BFP8, BFP8 => BFP8",BFLOAT8_B,BFLOAT8_B,BFLOAT8_B,False,DEV_0_DRAM_INTERLEAVED,,,,308224.0,UpdateKVCacheOperation
1210,0.352985669543231,,SliceDeviceOperation,0,0.887,15.246,8,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,309248.0,SliceDeviceOperation
1212,0.31196117748387703,,CloneOperation,2,0.976,13.282,8,,,,,BF16 => BFP8,BFLOAT8_B,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,310274.0,CloneOperation
1216,0.16243510882594356,,UpdateKVCacheOperation,2,1.959,5.465,2,,,,,"BFP8, BFP8 => BFP8",BFLOAT8_B,BFLOAT8_B,BFLOAT8_B,False,DEV_0_DRAM_INTERLEAVED,,,,311298.0,UpdateKVCacheOperation
1219,0.3487191223690582,,SliceDeviceOperation,3,0.895,15.043,8,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,312323.0,SliceDeviceOperation
1225,0.29216002264989555,,CloneOperation,1,1.047,12.306,8,,,,,BF16 => BFP8,BFLOAT8_B,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,313345.0,CloneOperation
1229,0.16337593717717142,,UpdateKVCacheOperation,1,2.07,5.397,2,,,,,"BFP8, BFP8 => BFP8",BFLOAT8_B,BFLOAT8_B,BFLOAT8_B,False,DEV_0_DRAM_INTERLEAVED,,,,314369.0,UpdateKVCacheOperation
1233,0.3769002134476972,,SliceDeviceOperation,1,0.939,16.287,8,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,315393.0,SliceDeviceOperation
1236,0.28813415249580426,,CloneOperation,2,0.975,12.194,8,,,,,BF16 => BFP8,BFLOAT8_B,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,316418.0,CloneOperation
1241,0.16230383045135363,,UpdateKVCacheOperation,1,2.154,5.264,2,,,,,"BFP8, BFP8 => BFP8",BFLOAT8_B,BFLOAT8_B,BFLOAT8_B,False,DEV_0_DRAM_INTERLEAVED,,,,317441.0,UpdateKVCacheOperation
1246,0.3356131646391633,,SliceDeviceOperation,0,0.89,14.449,8,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,318464.0,SliceDeviceOperation
1249,0.2765160163445952,,CloneOperation,1,1.061,11.577,8,,,,,BF16 => BFP8,BFLOAT8_B,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,319489.0,CloneOperation
1252,0.15985330079234156,,UpdateKVCacheOperation,2,1.962,5.344,2,,,,,"BFP8, BFP8 => BFP8",BFLOAT8_B,BFLOAT8_B,BFLOAT8_B,False,DEV_0_DRAM_INTERLEAVED,,,,320514.0,UpdateKVCacheOperation
1257,0.3625033517010011,,SliceDeviceOperation,1,0.865,15.703,8,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,321537.0,SliceDeviceOperation
1259,0.2756627069097606,,CloneOperation,3,0.995,11.604,8,,,,,BF16 => BFP8,BFLOAT8_B,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,322563.0,CloneOperation
1266,0.1555211144308738,,UpdateKVCacheOperation,0,1.975,5.133,2,,,,,"BFP8, BFP8 => BFP8",BFLOAT8_B,BFLOAT8_B,BFLOAT8_B,False,DEV_0_DRAM_INTERLEAVED,,,,323584.0,UpdateKVCacheOperation
1270,0.3448026508604586,,SliceDeviceOperation,0,0.893,14.866,8,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,324608.0,SliceDeviceOperation
1271,0.30093379401832265,,CloneOperation,3,0.98,12.774,8,,,,,BF16 => BFP8,BFLOAT8_B,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,325635.0,CloneOperation
1278,0.1987116996709617,,UpdateKVCacheOperation,0,1.999,7.083,2,,,,,"BFP8, BFP8 => BFP8",BFLOAT8_B,BFLOAT8_B,BFLOAT8_B,False,DEV_0_DRAM_INTERLEAVED,,,,326656.0,UpdateKVCacheOperation
1280,0.38359541055178376,,SliceDeviceOperation,2,0.904,16.628,8,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,327682.0,SliceDeviceOperation
1286,0.28301429588679683,,CloneOperation,0,1.02,11.915,8,,,,,BF16 => BFP8,BFLOAT8_B,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,328704.0,CloneOperation
1289,0.15749029004972276,,UpdateKVCacheOperation,1,2.077,5.121,2,,,,,"BFP8, BFP8 => BFP8",BFLOAT8_B,BFLOAT8_B,BFLOAT8_B,False,DEV_0_DRAM_INTERLEAVED,,,,329729.0,UpdateKVCacheOperation
1291,0.3541671749145405,,SliceDeviceOperation,3,0.893,15.294,8,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,330755.0,SliceDeviceOperation
1297,0.2743280434347629,,CloneOperation,1,0.995,11.543,8,,,,,BF16 => BFP8,BFLOAT8_B,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,331777.0,CloneOperation
1300,0.1662203019599533,,UpdateKVCacheOperation,2,2.016,5.581,2,,,,,"BFP8, BFP8 => BFP8",BFLOAT8_B,BFLOAT8_B,BFLOAT8_B,False,DEV_0_DRAM_INTERLEAVED,,,,332802.0,UpdateKVCacheOperation
1303,0.34530588462972,,SliceDeviceOperation,3,0.864,14.918,8,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,333827.0,SliceDeviceOperation
1309,0.2729933799597653,,CloneOperation,1,1.033,11.444,8,,,,,BF16 => BFP8,BFLOAT8_B,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,334849.0,CloneOperation
1312,0.18068280289394426,,UpdateKVCacheOperation,2,1.975,6.283,2,,,,,"BFP8, BFP8 => BFP8",BFLOAT8_B,BFLOAT8_B,BFLOAT8_B,False,DEV_0_DRAM_INTERLEAVED,,,,335874.0,UpdateKVCacheOperation
1315,0.35305130873052604,,SliceDeviceOperation,3,0.857,15.279,8,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,336899.0,SliceDeviceOperation
1319,0.2897970119072767,,CloneOperation,3,0.994,12.251,8,,,,,BF16 => BFP8,BFLOAT8_B,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,337923.0,CloneOperation
1325,0.1971582389049808,,UpdateKVCacheOperation,1,2.193,6.818,2,,,,,"BFP8, BFP8 => BFP8",BFLOAT8_B,BFLOAT8_B,BFLOAT8_B,False,DEV_0_DRAM_INTERLEAVED,,,,338945.0,UpdateKVCacheOperation
1327,0.34530588462972,,SliceDeviceOperation,3,0.871,14.911,8,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,339971.0,SliceDeviceOperation
1331,0.2948074698707925,,CloneOperation,3,0.972,12.502,8,,,,,BF16 => BFP8,BFLOAT8_B,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,340995.0,CloneOperation
1336,0.15103576996571774,,UpdateKVCacheOperation,2,2.081,4.822,2,,,,,"BFP8, BFP8 => BFP8",BFLOAT8_B,BFLOAT8_B,BFLOAT8_B,False,DEV_0_DRAM_INTERLEAVED,,,,342018.0,UpdateKVCacheOperation
1342,0.3513446898608569,,SliceDeviceOperation,0,0.879,15.179,8,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,343040.0,SliceDeviceOperation
1345,0.27920722302368883,,CloneOperation,1,1.045,11.716,8,,,,,BF16 => BFP8,BFLOAT8_B,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,344065.0,CloneOperation
1349,0.16652661816732983,,UpdateKVCacheOperation,1,2.03,5.581,2,,,,,"BFP8, BFP8 => BFP8",BFLOAT8_B,BFLOAT8_B,BFLOAT8_B,False,DEV_0_DRAM_INTERLEAVED,,,,345089.0,UpdateKVCacheOperation
1353,0.3569677802391257,,SliceDeviceOperation,1,0.894,15.421,8,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,346113.0,SliceDeviceOperation
1356,0.28172339186999584,,CloneOperation,2,0.998,11.878,8,,,,,BF16 => BFP8,BFLOAT8_B,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,347138.0,CloneOperation
1361,0.17002737482306135,,UpdateKVCacheOperation,1,2.096,5.675,2,,,,,"BFP8, BFP8 => BFP8",BFLOAT8_B,BFLOAT8_B,BFLOAT8_B,False,DEV_0_DRAM_INTERLEAVED,,,,348161.0,UpdateKVCacheOperation
1365,0.33635707542850624,,SliceDeviceOperation,1,0.92,14.453,8,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,349185.0,SliceDeviceOperation
1369,0.3007587561855361,,CloneOperation,1,0.993,12.753,8,,,,,BF16 => BFP8,BFLOAT8_B,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,350209.0,CloneOperation
1372,0.21253968846110127,,UpdateKVCacheOperation,2,1.982,7.732,2,,,,,"BFP8, BFP8 => BFP8",BFLOAT8_B,BFLOAT8_B,BFLOAT8_B,False,DEV_0_DRAM_INTERLEAVED,,,,351234.0,UpdateKVCacheOperation
1376,0.33769173890350385,,SliceDeviceOperation,2,0.901,14.533,8,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,352258.0,SliceDeviceOperation
1382,0.29040964432202976,,CloneOperation,0,1.012,12.261,8,,,,,BF16 => BFP8,BFLOAT8_B,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,353280.0,CloneOperation
1384,0.23356610812458886,,UpdateKVCacheOperation,2,2.13,8.545,2,,,,,"BFP8, BFP8 => BFP8",BFLOAT8_B,BFLOAT8_B,BFLOAT8_B,False,DEV_0_DRAM_INTERLEAVED,,,,354306.0,UpdateKVCacheOperation
1388,0.2954638617437421,,SliceDeviceOperation,2,0.902,12.602,8,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,355330.0,SliceDeviceOperation
1392,0.2687268327855925,,CloneOperation,2,1.033,11.249,8,,,,,BF16 => BFP8,BFLOAT8_B,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,356354.0,CloneOperation
1396,0.19785839023612706,,UpdateKVCacheOperation,2,2.013,7.03,2,,,,,"BFP8, BFP8 => BFP8",BFLOAT8_B,BFLOAT8_B,BFLOAT8_B,False,DEV_0_DRAM_INTERLEAVED,,,,357378.0,UpdateKVCacheOperation
1402,0.24597191452333753,,SliceDeviceOperation,0,0.871,10.371,8,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,358400.0,SliceDeviceOperation
1404,0.3015026669748791,,CloneOperation,2,1.01,12.77,8,,,,,BF16 => BFP8,BFLOAT8_B,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,359426.0,CloneOperation
1407,0.16602338439806838,,UpdateKVCacheOperation,3,1.984,5.604,2,,,,,"BFP8, BFP8 => BFP8",BFLOAT8_B,BFLOAT8_B,BFLOAT8_B,False,DEV_0_DRAM_INTERLEAVED,,,,360451.0,UpdateKVCacheOperation
1411,0.24770041312210495,,SliceDeviceOperation,3,0.876,10.445,8,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,361475.0,SliceDeviceOperation
1418,0.25093861302865667,,CloneOperation,0,1.021,10.448,8,,,,,BF16 => BFP8,BFLOAT8_B,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,362496.0,CloneOperation
