Total % [%],Op Code,Device Time Sum [μs],Op Count,Op Category,Min FLOPs [%],Max FLOPs [%],Mean FLOPs [%],Std FLOPs [%],Weighted Mean FLOPs [%]
65.30,MatmulDeviceOperation (in0:dram_interleaved),90449.85,18,Compute,13.81,65.08,28.21,20.66,14.84
12.77,BinaryNgDeviceOperation (in0:dram_interleaved),17685.92,10,Compute,,,,,
11.25,RepeatDeviceOperation (in0:dram_interleaved),15577.66,4,TM,,,,,
4.82,FastReduceNCDeviceOperation (in0:dram_interleaved),6681.40,4,Compute,,,,,
3.79,UnaryDeviceOperation (in0:dram_interleaved),5252.90,12,Compute,,,,,
0.43,SDPAOperation (in0:dram_interleaved),593.02,1,Compute,,,,,
0.37,ReshapeViewDeviceOperation (in0:dram_interleaved),512.05,4,TM,,,,,
0.35,RotaryEmbeddingDeviceOperation (in0:dram_interleaved),487.18,2,Compute,,,,,
0.17,NlpCreateHeadsDeviceOperation (in0:dram_interleaved),229.85,1,TM,,,,,
0.15,NLPConcatHeadsDeviceOperation (in0:dram_interleaved),213.55,1,TM,,,,,
0.13,SliceDeviceOperation (in0:dram_interleaved),184.23,76,TM,,,,,
0.08,LayerNormDeviceOperation (in0:dram_interleaved),117.62,1,Compute,,,,,
0.08,ScatterDeviceOperation (in0:dram_interleaved),110.56,4,Other,,,,,
0.07,TopKDeviceOperation (in0:dram_interleaved),102.31,4,Other,,,,,
0.07,PagedFillCacheDeviceOperation (in0:dram_interleaved),93.69,64,Other,,,,,
0.06,ConcatDeviceOperation (in0:dram_interleaved),89.24,1,TM,,,,,
0.06,UntilizeWithUnpaddingDeviceOperation (in0:dram_interleaved),83.80,8,TM,,,,,
0.01,UntilizeDeviceOperation (in0:dram_interleaved),19.75,4,TM,,,,,
0.01,TilizeDeviceOperation (in0:dram_interleaved),14.11,4,TM,,,,,
0.01,TransposeDeviceOperation (in0:dram_interleaved),10.21,4,TM,,,,,
