Total % [%],Op Code,Device Time Sum [μs],Op Count,Op Category,Min FLOPs [%],Max FLOPs [%],Mean FLOPs [%],Std FLOPs [%],Weighted Mean FLOPs [%]
60.67,MatmulDeviceOperation (in0:width_sharded),2033.66,48,Compute,30.86,51.98,42.63,9.33,47.19
8.21,LayerNormDeviceOperation (in0:width_sharded),275.16,32,Compute,,,,,
7.00,ReduceScatterDeviceOperation (in0:width_sharded),234.68,16,DM,,,,,
6.26,BinaryNgDeviceOperation (in0:width_sharded),209.76,32,Compute,,,,,
5.77,AllGatherDeviceOperation (in0:dram_interleaved),193.54,16,DM,,,,,
4.86,SdpaDecodeDeviceOperation (in0:height_sharded),162.93,8,Compute,,,,,
1.80,LayerNormDeviceOperation (in0:l1_interleaved),60.17,16,Compute,,,,,
1.35,PagedUpdateCacheDeviceOperation (in0:dram_interleaved),45.32,16,DM,,,,,
1.15,ShardedToInterleavedDeviceOperation (in0:width_sharded),38.42,24,DM,,,,,
0.86,InterleavedToShardedDeviceOperation (in0:dram_interleaved),28.80,24,DM,,,,,
0.85,NLPCreateQKVHeadsDecodeDeviceOperation (in0:l1_interleaved),28.60,8,Other,,,,,
0.40,SliceDeviceOperation (in0:dram_interleaved),13.56,8,TM,,,,,
0.30,NLPConcatHeadsDecodeDeviceOperation (in0:height_sharded),10.10,8,TM,,,,,
0.27,ShardedToInterleavedDeviceOperation (in0:height_sharded),9.12,16,DM,,,,,
0.24,InterleavedToShardedDeviceOperation (in0:l1_interleaved),8.14,16,DM,,,,,
