Total % [%],Op Code,Device Time Sum [μs],Op Count,Op Category,Min FLOPs [%],Max FLOPs [%],Mean FLOPs [%],Std FLOPs [%],Weighted Mean FLOPs [%]
48.30,SparseMatmulDeviceOperation (in0:dram_interleaved),5040.61,2,Compute,,,,,
29.58,MatmulDeviceOperation (in0:dram_interleaved),3086.93,18,Compute,3.48,25.97,13.22,7.46,13.09
4.46,UnaryDeviceOperation (in0:dram_interleaved),465.68,7,Compute,,,,,
4.31,BinaryNgDeviceOperation (in0:dram_interleaved),450.20,14,Compute,,,,,
3.10,PermuteDeviceOperation (in0:dram_interleaved),323.51,2,TM,,,,,
3.08,SliceDeviceOperation (in0:dram_interleaved),321.85,22,TM,,,,,
2.07,LayerNormDeviceOperation (in0:dram_interleaved),216.19,9,Compute,,,,,
1.26,NLPConcatHeadsDeviceOperation (in0:dram_interleaved),132.01,2,TM,,,,,
1.08,SDPAOperation (in0:dram_interleaved),112.75,2,Compute,,,,,
0.88,FastReduceNCDeviceOperation (in0:dram_interleaved),92.05,1,Compute,,,,,
0.58,RotaryEmbeddingLlamaDeviceOperation (in0:dram_interleaved),61.00,4,Compute,,,,,
0.34,ConcatDeviceOperation (in0:dram_interleaved),35.50,4,TM,,,,,
0.24,UntilizeWithUnpaddingDeviceOperation (in0:dram_interleaved),24.85,4,TM,,,,,
0.14,TopKDeviceOperation (in0:dram_interleaved),14.72,1,Other,,,,,
0.13,EmbeddingsDeviceOperation (in0:dram_interleaved),14.08,1,Compute,,,,,
0.10,ReduceDeviceOperation (in0:dram_interleaved),10.38,4,Compute,,,,,
0.09,TypecastDeviceOperation (in0:dram_interleaved),9.33,5,TM,,,,,
0.05,ScatterDeviceOperation (in0:dram_interleaved),5.26,1,Other,,,,,
0.05,FillPadDeviceOperation (in0:dram_interleaved),4.86,1,TM,,,,,
0.04,PagedFillCacheDeviceOperation (in0:dram_interleaved),4.23,2,Other,,,,,
0.04,TransposeDeviceOperation (in0:dram_interleaved),4.11,2,TM,,,,,
0.03,UntilizeCodegenDeviceOperation (in0:dram_interleaved),3.16,1,Other,,,,,
0.02,TilizeDeviceOperation (in0:dram_interleaved),2.51,1,TM,,,,,
