GLOBAL CALL COUNT,METAL TRACE ID,METAL TRACE REPLAY SESSION ID,DEVICE ID,DEVICE ARCH,OP NAME,CORE COUNT,AVAILABLE WORKER CORE COUNT,DEVICE TRACE FIRMWARE DURATION [ns],DEVICE TRACE KERNEL DURATION [ns],DEVICE KERNEL FIRST TO LAST START [ns],DEVICE FW DURATION [ns],DEVICE FW START CYCLE,DEVICE FW END CYCLE,DEVICE KERNEL DURATION [ns],DEVICE KERNEL START CYCLE,DEVICE KERNEL END CYCLE,DEVICE KERNEL DURATION DM START [ns],DEVICE KERNEL DM START CYCLE,DEVICE KERNEL DM END CYCLE,DEVICE BRISC KERNEL DURATION [ns],DEVICE NCRISC KERNEL DURATION [ns],DEVICE TRISC0 KERNEL DURATION [ns],DEVICE TRISC1 KERNEL DURATION [ns],DEVICE TRISC2 KERNEL DURATION [ns],DEVICE ERISC KERNEL DURATION [ns],OP TO OP LATENCY [ns],OP TO OP LATENCY BR/NRISC START [ns]
33795,,,3,blackhole,,91,110,,,237,28061,1400831030622,1400831068504,26953,1400831031962,1400831068348,26952,1400831031963,1400831068348,26947,25693,25754,24436,25932,,602656,602651
34819,,,3,blackhole,,88,110,,,206,4660,1400831118065,1400831124356,3623,1400831119318,1400831124209,3621,1400831119320,1400831124209,3621,3209,3235,256,3275,,37756,37752
35843,,,3,blackhole,,1,110,,,206,45047,1400837824438,1400837885252,44496,1400837825034,1400837885103,44361,1400837825215,1400837885103,44290,27124,43746,43596,43848,,4963624,4963654
36867,,,3,blackhole,,86,110,,,302,125205,1400844939242,1400845108269,123301,1400844941646,1400845108102,123301,1400844941646,1400845108102,123301,119300,119739,119675,120052,,5227080,5227080
37891,,,3,blackhole,,1,110,,,84,28268,1400848024031,1400848062193,27667,1400848024657,1400848062007,27667,1400848024657,1400848062007,27579,27667,,,,,2160437,2160437
38915,,,3,blackhole,,1,110,,,8,1178,1400850603834,1400850605424,624,1400850604431,1400850605274,624,1400850604431,1400850605274,616,39,,,,,1881937,1881937
39939,,,3,blackhole,,1,110,,,30,1259,1400850881037,1400850882736,672,1400850881622,1400850882529,672,1400850881622,1400850882529,642,36,,,,,204747,204747
40963,,,3,blackhole,,1,110,,,3,1169,1400850952579,1400850954157,642,1400850953129,1400850953996,642,1400850953129,1400850953996,642,47,,,,,52278,52278
41987,,,3,blackhole,,1,110,,,213,6582,1400856431561,1400856440447,6044,1400856432138,1400856440298,5922,1400856432303,1400856440298,5831,2345,5287,5149,5386,,4057585,4057853
43011,,,3,blackhole,,1,110,,,227,6583,1400856858451,1400856867338,6048,1400856859025,1400856867190,5930,1400856859184,1400856867190,5821,2335,5276,5141,5363,,310161,310267
44035,,,3,blackhole,,1,110,,,169,5770,1400862600357,1400862608147,5226,1400862600946,1400862608001,5113,1400862601098,1400862608001,5057,1311,4266,4364,4470,,4247287,4247062
45059,,,3,blackhole,,1,110,,,2,1304,1400865183972,1400865185733,741,1400865184551,1400865185552,741,1400865184551,1400865185552,741,732,,,,,1907316,1907316
46083,,,3,blackhole,,1,110,,,7,1215,1400865331263,1400865332903,688,1400865331823,1400865332752,688,1400865331823,1400865332752,681,678,,,,,108326,108326
47107,,,3,blackhole,,1,110,,,7,1250,1400865364210,1400865365898,690,1400865364785,1400865365717,690,1400865364785,1400865365717,690,672,,,,,23715,23715
48131,,,3,blackhole,,1,110,,,10,1235,1400865450398,1400865452065,689,1400865450966,1400865451896,689,1400865450966,1400865451896,689,672,,,,,63158,63158
49155,,,3,blackhole,,1,110,,,16,1301,1400865488152,1400865489908,755,1400865488709,1400865489728,755,1400865488709,1400865489728,739,747,,,,,27276,27276
50179,,,3,blackhole,,1,110,,,196,3217,1400870020326,1400870024669,2649,1400870020884,1400870024460,2499,1400870021087,1400870024460,,52,2429,2116,2453,,3356553,3357209
51203,,,3,blackhole,,1,110,,,201,3207,1400870417479,1400870421808,2647,1400870418023,1400870421596,2489,1400870418236,1400870421596,,58,2434,2113,2446,,291565,291699
52227,,,3,blackhole,,1,110,,,248,10273,1400875886754,1400875900622,9719,1400875887340,1400875900460,9584,1400875887521,1400875900460,9470,6986,8770,8747,8899,,4048900,4048646
53251,,,3,blackhole,,1,110,,,265,10327,1400875983540,1400875997482,9792,1400875984108,1400875997327,9644,1400875984307,1400875997327,9527,6990,8830,8827,8956,,61962,62106
54275,,,3,blackhole,,32,110,,,772,45236,1400883222174,1400883283243,44672,1400883222793,1400883283100,44333,1400883223251,1400883283100,44204,30016,42653,43170,42930,,5352215,5352585
55299,,,3,blackhole,,1,110,,,11,1251,1400883452957,1400883454646,696,1400883453527,1400883454466,696,1400883453527,1400883454466,684,688,,,,,126323,126323
56323,,,3,blackhole,,16,110,,,211,2054,1400886082381,1400886085154,1368,1400886083164,1400886085011,1368,1400886083164,1400886085011,1368,1173,,,,,1946973,1946973
57347,,,3,blackhole,,16,110,,,107,2124,1400887757949,1400887760817,1436,1400887758729,1400887760667,1436,1400887758729,1400887760667,1436,129,,,,,1240175,1240175
58371,,,3,blackhole,,88,110,,,288,88423,1400894524875,1400894644246,86956,1400894526689,1400894644080,86956,1400894526689,1400894644080,86956,85374,85519,85454,85618,,5011851,5011851
59395,,,3,blackhole,,88,110,,,156,2397,1400897361995,1400897365231,1361,1400897363240,1400897365077,1361,1400897363240,1400897365077,1360,966,,,,,2014576,2014576
60419,,,3,blackhole,,1,110,,,186,44544,1400897576857,1400897636992,43999,1400897577447,1400897636845,43893,1400897577590,1400897636845,43813,26679,43258,43121,43354,,157313,157418
61443,,,3,blackhole,,110,110,,,182,2640,1400903162496,1400903166060,2044,1400903163153,1400903165912,2044,1400903163153,1400903165912,1996,1599,1601,292,380,,4094155,4094155
62467,,,3,blackhole,,1,110,,,225,44639,1400903337847,1400903398110,44105,1400903338419,1400903397961,43977,1400903338592,1400903397961,43880,26749,43319,43230,43450,,127782,127911
63491,,,3,blackhole,,4,110,,,93,1674,1400905040901,1400905043161,1139,1400905041465,1400905043003,1139,1400905041465,1400905043003,1110,1132,,,,,1217133,1217133
64515,,,3,blackhole,,80,110,,,228,32021,1400910955804,1400910999033,31437,1400910956446,1400910998886,31410,1400910956482,1400910998886,31330,24461,30140,30129,30359,,4380323,4380303
65539,,,3,blackhole,,4,110,,,30,1899,1400911272883,1400911275447,1377,1400911273436,1400911275295,1377,1400911273436,1400911275295,1377,56,,,,,203365,203365
66563,,,3,blackhole,,66,110,,,127,2241,1400911657240,1400911660266,1251,1400911658434,1400911660123,1251,1400911658434,1400911660123,1248,869,,,,,283781,283781
67587,,,3,blackhole,,66,110,,,129,2270,1400912060747,1400912063811,1283,1400912061937,1400912063669,1283,1400912061937,1400912063669,1283,864,,,,,297649,297649
68611,,,3,blackhole,,110,110,,,176,2188,1400917698359,1400917701313,1605,1400917699000,1400917701167,1604,1400917699001,1400917701167,1561,851,893,993,397,,4173838,4173164
69635,,,3,blackhole,,110,110,,,181,3102,1400922025240,1400922029428,2511,1400922025889,1400922029279,2510,1400922025890,1400922029279,2496,1445,1530,2046,455,,3203356,3203026
70659,,,3,blackhole,,2,110,,,34,1950,1400923954382,1400923957014,1416,1400923954947,1400923956858,1416,1400923954947,1400923956858,1394,1401,,,,,1426869,1426869
71683,,,3,blackhole,,80,110,,,211,17605,1400929779733,1400929803500,17020,1400929780376,1400929803353,16997,1400929780407,1400929803353,16945,12824,15930,15933,16164,,4313717,4313731
72707,,,3,blackhole,,2,110,,,7,2231,1400930105442,1400930108454,1700,1400930106010,1400930108305,1700,1400930106010,1400930108305,1697,67,,,,,224190,224190
73731,,,3,blackhole,,1,110,,,186,44554,1400930273979,1400930334127,44002,1400930274576,1400930333979,43889,1400930274729,1400930333979,43820,26511,43262,43113,43352,,123163,123277
74755,,,3,blackhole,,1,110,,,181,35015,1400935437357,1400935484627,34486,1400935437923,1400935484479,34388,1400935438055,1400935484479,34305,11539,32762,33020,33626,,3780707,3780781
75779,,,3,blackhole,,110,110,,,175,3485,1400941447122,1400941451827,2891,1400941447774,1400941451677,2883,1400941447785,1400941451677,2855,2192,2322,2413,408,,4417086,4417320
76803,,,3,blackhole,,110,110,,,167,3511,1400947069534,1400947074274,2924,1400947070184,1400947074132,2919,1400947070192,1400947074132,2907,1048,1595,2083,414,,4161225,4162550
77827,,,3,blackhole,,88,110,,,162,3251,1400947234774,1400947239163,2219,1400947236020,1400947239016,2219,1400947236020,1400947239016,2217,971,1021,254,364,,119903,119903
78851,,,3,blackhole,,4,110,,,127,37927,1400953336804,1400953388006,37004,1400953337899,1400953387854,36993,1400953337913,1400953387854,36971,36179,36367,36338,36463,,4517727,4517661
79875,,,3,blackhole,,4,110,,,76,1914,1400958842444,1400958845028,1296,1400958843129,1400958844879,1296,1400958843130,1400958844879,1296,629,721,988,280,,4040021,4042331
80899,,,3,blackhole,,4,110,,,101,4517,1400964128797,1400964134895,3904,1400964129485,1400964134755,3901,1400964129489,1400964134755,3873,545,3413,3531,383,,3914820,3914786
81923,,,3,blackhole,,1,110,,,203,25126,1400970117053,1400970150973,24559,1400970117668,1400970150823,24559,1400970117668,1400970150823,24481,16530,23786,23850,24053,,4431741,4431741
82947,,,3,blackhole,,1,110,,,1,1259,1400970364477,1400970366177,745,1400970365029,1400970366035,745,1400970365029,1400970366035,745,558,,,,,158632,158632
83971,,,3,blackhole,,1,110,,,1,1294,1400972932820,1400972934567,753,1400972933411,1400972934428,753,1400972933411,1400972934428,753,554,,,,,1900919,1900919
84995,,,3,blackhole,,110,110,,,301,5930,1400979109319,1400979117325,5342,1400979109962,1400979117174,5283,1400979110042,1400979117174,5193,1069,4893,4838,4763,,4574279,4574561
86019,,,3,blackhole,,110,110,,,173,1712,1400983199449,1400983201760,1123,1400983200080,1400983201596,1123,1400983200080,1400983201596,1107,655,682,740,326,,3024475,3024475
87043,,,3,blackhole,,1,110,,,72,2799,1400988383864,1400988387642,2253,1400988384455,1400988387496,2252,1400988384456,1400988387496,2181,1698,1735,1769,2030,,3839849,3839408
88067,,,3,blackhole,,1,110,,,73,1643,1400993642035,1400993644253,1093,1400993642629,1400993644104,1093,1400993642629,1400993644104,1020,508,555,135,730,,3894143,3894143
89091,,,3,blackhole,,1,110,,,61,1623,1400998225772,1400998227963,1068,1400998226375,1400998227817,1068,1400998226375,1400998227817,1007,494,541,116,741,,3393804,3393804
90115,,,3,blackhole,,1,110,,,6,3604,1401001018663,1401001023529,3058,1401001019256,1401001023384,3058,1401001019256,1401001023384,3052,2808,,,,,2067883,2067883
91139,,,3,blackhole,,1,110,,,116,6101,1401001314540,1401001322776,5581,1401001315094,1401001322629,5572,1401001315107,1401001322629,5481,4768,4786,107,4813,,216063,216097
92163,,,3,blackhole,,110,110,,,181,2164,1401001546605,1401001549526,1576,1401001547251,1401001549378,1576,1401001547251,1401001549378,1539,878,1030,1107,335,,166434,166434
93187,,,3,blackhole,,4,110,,,87,1604,1401005116213,1401005118379,1001,1401005116873,1401005118224,1000,1401005116874,1401005118224,1000,596,696,178,317,,2643273,2642590
94211,,,3,blackhole,,1,110,,,208,44455,1401005321614,1401005381628,43924,1401005322178,1401005381476,43791,1401005322358,1401005381476,43716,26799,43167,43036,43260,,151076,151210
95235,,,3,blackhole,,88,110,,,159,2325,1401008065217,1401008068356,1300,1401008066459,1401008068214,1300,1401008066459,1401008068214,1300,981,,,,,1988876,1988876
96259,,,3,blackhole,,1,110,,,96,2782,1401008199269,1401008203025,2250,1401008199841,1401008202879,2241,1401008199853,1401008202879,2154,1674,1670,1754,1984,,97485,97489
97283,,,3,blackhole,,110,110,,,173,10318,1401011854090,1401011868019,9734,1401011854730,1401011867871,9730,1401011854736,1401011867871,9690,9296,9331,9371,9118,,2705054,2705182
98307,,,3,blackhole,,11,110,,,231,87644,1401018783839,1401018902159,86628,1401018785035,1401018901983,86572,1401018785111,1401018901983,85072,86559,85378,85420,85394,,5123816,5123890
99331,,,3,blackhole,,110,110,,,165,10347,1401022327736,1401022341704,9733,1401022328415,1401022341555,9733,1401022328415,1401022341555,9731,9401,,,,,2538011,2538011
100355,,,3,blackhole,,110,110,,,167,10543,1401022619597,1401022633830,9957,1401022620239,1401022633681,9957,1401022620239,1401022633681,9932,9527,9562,9590,9347,,206432,206432
101379,,,3,blackhole,,11,110,,,249,87599,1401022654278,1401022772537,86581,1401022655483,1401022772367,86524,1401022655560,1401022772367,85245,86503,85252,85295,85280,,16150,16207
102403,,,3,blackhole,,110,110,,,1074,51299,1401022717862,1401022787115,10254,1401022773125,1401022786968,10254,1401022773125,1401022786968,10252,9922,,,,,561,561
103427,,,3,blackhole,,110,110,,,183,1900,1401023323151,1401023325716,1301,1401023323812,1401023325568,1299,1401023323815,1401023325568,1287,660,704,801,461,,397741,397812
104451,,,3,blackhole,,110,110,,,176,2696,1401026601017,1401026604656,2104,1401026601667,1401026604508,2104,1401026601667,1401026604508,2089,1074,1153,1659,388,,2426227,2426227
105475,,,3,blackhole,,110,110,,,163,11935,1401029525209,1401029541321,11353,1401029525846,1401029541173,11353,1401029525846,1401029541173,11338,976,,,,,2163891,2163891
106499,,,3,blackhole,,110,110,,,173,35864,1401029731251,1401029779667,35256,1401029731924,1401029779519,35253,1401029731927,1401029779519,35236,34931,34950,35004,34860,,141299,141298
107523,,,3,blackhole,,44,110,,,286,50699,1401036009420,1401036077864,49271,1401036011181,1401036077697,49270,1401036011183,1401036077697,46369,49270,48303,48274,48315,,4616036,4616082
108547,,,3,blackhole,,110,110,,,170,36197,1401038102200,1401038151066,35595,1401038102868,1401038150921,35595,1401038102868,1401038150921,35593,35285,,,,,1500134,1500134
109571,,,3,blackhole,,4,110,,,81,3976,1401040709140,1401040714508,3388,1401040709793,1401040714367,3388,1401040709793,1401040714367,3387,1551,,,,,1895378,1895378
110595,,,3,blackhole,,110,110,,,211,5161,1401046463096,1401046470064,4559,1401046463761,1401046469916,4547,1401046463777,1401046469916,4521,2808,3107,4161,3565,,4258568,4258441
111619,,,3,blackhole,,88,110,,,178,3527,1401051832772,1401051837533,2509,1401051834002,1401051837389,2509,1401051834002,1401051837389,2509,2018,2020,1348,410,,3973573,3973573
112643,,,3,blackhole,,1,110,,,212,40263,1401053888235,1401053942590,39741,1401053888789,1401053942440,39601,1401053888979,1401053942440,39530,20302,38980,38853,39069,,1519537,1519706
113667,,,3,blackhole,,110,110,,,177,2647,1401054091928,1401054095502,2042,1401054092586,1401054095343,2033,1401054092598,1401054095343,2006,1563,1572,293,387,,111207,111210
114691,,,3,blackhole,,1,110,,,196,44793,1401054147167,1401054207637,44254,1401054147745,1401054207488,44131,1401054147911,1401054207488,44058,26861,43486,43358,43604,,38816,38939
115715,,,3,blackhole,,110,110,,,1158,5516,1401054204057,1401054211504,2341,1401054208196,1401054211357,2340,1401054208198,1401054211357,2340,1928,1924,1142,1436,,524,526
116739,,,3,blackhole,,110,110,,,183,5907,1401059773578,1401059781552,5318,1401059774225,1401059781404,5304,1401059774244,1401059781404,5286,4312,4416,4928,4073,,4120815,4120887
117763,0,1,3,blackhole,,1,110,,,237,44671,1401081201353,1401081261659,44156,1401081201901,1401081261512,44024,1401081202080,1401081261512,43919,26777,43407,43261,43493,,15866928,15867274
117763,0,2,3,blackhole,,1,110,,,210,45004,1401082983171,1401083043927,44449,1401082983771,1401083043777,44342,1401082983915,1401083043777,44239,27320,43706,43559,43829,,16018,16124
117763,0,3,3,blackhole,,1,110,,,202,44786,1401084763329,1401084823790,44264,1401084763885,1401084823642,44124,1401084764074,1401084823642,44062,26837,43512,43367,43614,,14598,14738
117763,0,4,3,blackhole,,1,110,,,228,44619,1401086540138,1401086600373,44094,1401086540697,1401086600224,43943,1401086540901,1401086600224,43866,26919,43321,43197,43461,,14292,14443
117763,0,5,3,blackhole,,1,110,,,207,44607,1401088317239,1401088377459,44084,1401088317797,1401088377311,43939,1401088317994,1401088377311,43877,26588,43346,43195,43437,,14395,14542
117763,0,6,3,blackhole,,1,110,,,197,44970,1401090092848,1401090153557,44421,1401090093441,1401090153409,44304,1401090093598,1401090153409,44224,27151,43673,43537,43816,,14462,14578
117763,0,7,3,blackhole,,1,110,,,201,44670,1401091869535,1401091929840,44124,1401091870122,1401091929690,44013,1401091870272,1401091929690,43924,26772,43379,43235,43499,,14839,14950
117763,0,8,3,blackhole,,1,110,,,191,44776,1401093647822,1401093708270,44234,1401093648404,1401093708120,44117,1401093648562,1401093708120,44043,26949,43464,43344,43600,,14393,14510
117763,0,9,3,blackhole,,1,110,,,234,44921,1401095426879,1401095487523,44398,1401095427439,1401095487376,44259,1401095427626,1401095487376,44164,27024,43655,43508,43753,,15893,16032
117763,0,10,3,blackhole,,1,110,,,206,44484,1401097206688,1401097266742,43945,1401097207267,1401097266593,43834,1401097207417,1401097266593,43739,26700,43172,43056,43311,,13970,14081
117763,0,11,3,blackhole,,1,110,,,193,44890,1401099015080,1401099075681,44346,1401099015666,1401099075533,44244,1401099015803,1401099075533,44153,27231,43623,43456,43697,,37659,37760
117763,0,12,3,blackhole,,1,110,,,210,44651,1401100793466,1401100853745,44105,1401100794055,1401100853597,43968,1401100794240,1401100853597,43895,26724,43359,43216,43499,,14833,14970
118787,0,1,3,blackhole,,86,110,,,1190,159378,1401081212173,1401081427333,122182,1401081262228,1401081427174,122181,1401081262229,1401081427174,122181,118136,118710,118645,119025,,530,531
118787,0,2,3,blackhole,,86,110,,,1178,160042,1401082994338,1401083210395,122779,1401083044485,1401083210236,122779,1401083044485,1401083210236,122776,118908,119536,119474,119848,,524,524
118787,0,3,3,blackhole,,86,110,,,1156,159458,1401084774160,1401084989428,122143,1401084824370,1401084989263,122141,1401084824372,1401084989263,122139,118104,118716,118647,119025,,539,541
118787,0,4,3,blackhole,,86,110,,,1177,159359,1401086550944,1401086766079,122207,1401086600939,1401086765918,122207,1401086600939,1401086765918,122204,118294,118889,118822,119201,,530,530
118787,0,5,3,blackhole,,86,110,,,1173,158833,1401088328089,1401088542513,121719,1401088378034,1401088542355,121719,1401088378034,1401088542355,121719,117618,118290,118226,118601,,536,536
118787,0,6,3,blackhole,,86,110,,,1175,158987,1401090103799,1401090318432,121592,1401090154124,1401090318273,121592,1401090154124,1401090318273,121592,117456,118260,118193,118573,,530,530
118787,0,7,3,blackhole,,86,110,,,1176,159627,1401091880285,1401092095781,122372,1401091930419,1401092095621,122371,1401091930420,1401092095621,122371,118193,118842,118772,119151,,540,541
118787,0,8,3,blackhole,,86,110,,,1164,159276,1401093658610,1401093873633,121950,1401093708844,1401093873476,121950,1401093708844,1401093873476,121950,117768,118631,118564,118945,,536,536
118787,0,9,3,blackhole,,86,110,,,1193,159362,1401095437732,1401095652871,121943,1401095488085,1401095652708,121943,1401095488085,1401095652708,121941,117974,118621,118555,118929,,525,525
118787,0,10,3,blackhole,,86,110,,,1173,158563,1401097217714,1401097431774,121703,1401097267318,1401097431617,121701,1401097267320,1401097431617,121701,117725,118343,118276,118651,,537,539
118787,0,11,3,blackhole,,86,110,,,1190,159753,1401099025973,1401099241640,122396,1401099076249,1401099241483,122396,1401099076249,1401099241483,122396,118416,118959,118889,119271,,530,530
118787,0,12,3,blackhole,,86,110,,,1169,158969,1401100804260,1401101018868,121771,1401100854319,1401101018710,121771,1401100854319,1401101018710,121771,117740,118348,118278,118659,,535,535
118787,0,13,3,blackhole,,85,110,,,170,158798,1401102557843,1401102772220,121727,1401102607730,1401102772061,121727,1401102607730,1401102772061,121727,117606,118433,118358,118739,,58953,58953
118787,0,14,3,blackhole,,85,110,,,181,158921,1401104311661,1401104526205,121822,1401104361582,1401104526042,121820,1401104361585,1401104526042,121820,117735,118504,118436,118814,,59261,59263
118787,0,15,3,blackhole,,85,110,,,172,158753,1401106064676,1401106278993,121598,1401106114676,1401106278833,121598,1401106114676,1401106278833,121598,117536,118199,118132,118510,,58385,58385
118787,0,16,3,blackhole,,85,110,,,179,158687,1401107816955,1401108031182,121452,1401107867063,1401108031023,121452,1401107867063,1401108031023,121452,117284,118230,118161,118540,,59098,59098
118787,0,17,3,blackhole,,85,110,,,167,158663,1401109568782,1401109782977,121561,1401109618709,1401109782816,121560,1401109618710,1401109782816,121560,117452,118304,118233,118611,,59385,59386
118787,0,18,3,blackhole,,85,110,,,176,158909,1401111322925,1401111537452,121591,1401111373146,1401111537294,121590,1401111373147,1401111537294,121586,117552,118310,118240,118620,,59087,59088
118787,0,19,3,blackhole,,85,110,,,174,159276,1401113074152,1401113289175,122237,1401113123997,1401113289017,122237,1401113123997,1401113289017,122232,118112,118838,118769,119148,,59146,59146
118787,0,20,3,blackhole,,85,110,,,185,159300,1401114827438,1401115042493,122050,1401114877567,1401115042334,122049,1401114877568,1401115042334,122049,117937,118556,118490,118869,,58828,58829
118787,0,21,3,blackhole,,85,110,,,180,159560,1401116578925,1401116794331,122190,1401116629217,1401116794173,122188,1401116629219,1401116794173,122188,118111,118892,118824,119199,,59651,59653
118787,0,22,3,blackhole,,85,110,,,177,158919,1401118334727,1401118549268,121607,1401118384938,1401118549108,121606,1401118384940,1401118549108,121605,117434,118193,118122,118504,,59060,59062
118787,0,23,3,blackhole,,85,110,,,179,159100,1401120098958,1401120313743,121959,1401120148939,1401120313583,121959,1401120148939,1401120313583,121959,117904,118509,118440,118819,,68759,68759
