name,src_file,src_line,zone_name,zone_text,ns_since_start,exec_time_ns,thread,special_parent_text
PY_FUNC_to_torch,/localdev/cglagovich/flux2-frontier-20260915/tt-metal/ttnn/ttnn/operations/core.py,403,,,4123584094,451008,1,
PY_FUNC_to_torch,/localdev/cglagovich/flux2-frontier-20260915/tt-metal/ttnn/ttnn/operations/core.py,403,,,4124108883,239045,1,
PY_FUNC_to_torch,/localdev/cglagovich/flux2-frontier-20260915/tt-metal/ttnn/ttnn/operations/core.py,403,,,4124523341,116182,1,
PY_FUNC_to_torch,/localdev/cglagovich/flux2-frontier-20260915/tt-metal/ttnn/ttnn/operations/core.py,403,,,4706511994,277585,1,
PY_FUNC_to_torch,/localdev/cglagovich/flux2-frontier-20260915/tt-metal/ttnn/ttnn/operations/core.py,403,,,4706896201,415958,1,
PY_FUNC_to_torch,/localdev/cglagovich/flux2-frontier-20260915/tt-metal/ttnn/ttnn/operations/core.py,403,,,4707325129,286785,1,
PY_FUNC_to_torch,/localdev/cglagovich/flux2-frontier-20260915/tt-metal/ttnn/ttnn/operations/core.py,403,,,6336585058,146785557,1,
PY_FUNC_to_torch,/localdev/cglagovich/flux2-frontier-20260915/tt-metal/ttnn/ttnn/operations/core.py,403,,,8068663545,143600479,1,
PY_FUNC_to_torch,/localdev/cglagovich/flux2-frontier-20260915/tt-metal/ttnn/ttnn/operations/core.py,403,,,8360190572,366526,1,
PY_FUNC_to_torch,/localdev/cglagovich/flux2-frontier-20260915/tt-metal/ttnn/ttnn/operations/core.py,403,,,8507582929,355447,1,
PY_FUNC_to_torch,/localdev/cglagovich/flux2-frontier-20260915/tt-metal/ttnn/ttnn/operations/core.py,403,,,8651769059,356926,1,
PY_FUNC_to_torch,/localdev/cglagovich/flux2-frontier-20260915/tt-metal/ttnn/ttnn/operations/core.py,403,,,8795976009,360036,1,
PY_FUNC_to_torch,/localdev/cglagovich/flux2-frontier-20260915/tt-metal/ttnn/ttnn/operations/core.py,403,,,8796514978,125293,1,
PY_FUNC_to_torch,/localdev/cglagovich/flux2-frontier-20260915/tt-metal/ttnn/ttnn/operations/core.py,403,,,8796695062,115102,1,
PY_FUNC_to_torch,/localdev/cglagovich/flux2-frontier-20260915/tt-metal/ttnn/ttnn/operations/core.py,403,,,8797213041,107192,1,
PY_FUNC_to_torch,/localdev/cglagovich/flux2-frontier-20260915/tt-metal/ttnn/ttnn/operations/core.py,403,,,8797410855,120072,1,
PY_FUNC_to_torch,/localdev/cglagovich/flux2-frontier-20260915/tt-metal/ttnn/ttnn/operations/core.py,403,,,8797631959,102742,1,
PY_FUNC_to_torch,/localdev/cglagovich/flux2-frontier-20260915/tt-metal/ttnn/ttnn/operations/core.py,403,,,8797842383,91781,1,
PY_FUNC_to_torch,/localdev/cglagovich/flux2-frontier-20260915/tt-metal/ttnn/ttnn/operations/core.py,403,,,8798087007,170173,1,
PY_FUNC_to_torch,/localdev/cglagovich/flux2-frontier-20260915/tt-metal/ttnn/ttnn/operations/core.py,403,,,8798468524,143833,1,
PY_FUNC_abspath,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/posixpath.py,379,,,1473376157,580,1,
PY_FUNC_abspath,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/posixpath.py,379,,,1474386495,560,1,
PY_FUNC_abspath,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/posixpath.py,379,,,1475114568,520,1,
PY_FUNC_abspath,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/posixpath.py,379,,,1475835751,580,1,
PY_FUNC_abspath,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/posixpath.py,379,,,1476786879,520,1,
PY_FUNC_abspath,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/posixpath.py,379,,,1477470681,510,1,
PY_FUNC_abspath,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/posixpath.py,379,,,1478169824,510,1,
PY_FUNC_abspath,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/posixpath.py,379,,,1479248973,520,1,
PY_FUNC_abspath,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/posixpath.py,379,,,4093826383,570,1,
PY_FUNC_abspath,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/posixpath.py,379,,,4094243821,570,1,
PY_FUNC_abspath,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/posixpath.py,379,,,4102360858,2980,1,
PY_FUNC_abspath,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/posixpath.py,379,,,4102672544,610,1,
PY_FUNC_abspath,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/posixpath.py,379,,,4103155623,530,1,
PY_FUNC_abspath,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/posixpath.py,379,,,4103444418,510,1,
PY_FUNC_abspath,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/posixpath.py,379,,,4103999418,540,1,
PY_FUNC_abspath,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/posixpath.py,379,,,4104426186,550,1,
PY_FUNC_abspath,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/posixpath.py,379,,,4105018247,790,1,
PY_FUNC_abspath,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/posixpath.py,379,,,4105493535,4420,1,
PY_FUNC_abspath,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/posixpath.py,379,,,4106051245,710,1,
PY_FUNC_abspath,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/posixpath.py,379,,,4106497223,530,1,
PY_FUNC_abspath,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/posixpath.py,379,,,4107037173,740,1,
PY_FUNC_abspath,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/posixpath.py,379,,,4107477981,770,1,
PY_FUNC_abspath,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/posixpath.py,379,,,4107937840,770,1,
PY_FUNC_abspath,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/posixpath.py,379,,,4108306366,770,1,
PY_FUNC_abspath,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/posixpath.py,379,,,4108756174,521,1,
PY_FUNC_abspath,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/posixpath.py,379,,,4109091201,550,1,
PY_FUNC_abspath,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/posixpath.py,379,,,4109510138,520,1,
PY_FUNC_abspath,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/posixpath.py,379,,,4109813804,3200,1,
