Total % [%],Op Code,Device Time Sum [μs],Op Count,Op Category,Min FLOPs [%],Max FLOPs [%],Mean FLOPs [%],Std FLOPs [%],Weighted Mean FLOPs [%]
89.00,MatmulDeviceOperation (in0:dram_interleaved),5903.85,4,Compute,4.23,6.18,5.13,0.84,4.60
2.78,TilizeWithValPaddingDeviceOperation (in0:dram_interleaved),184.26,2,TM,,,,,
2.28,BinaryNgDeviceOperation (in0:dram_interleaved),150.97,4,Compute,,,,,
1.42,FillPadDeviceOperation (in0:dram_interleaved),94.10,2,TM,,,,,
1.17,SliceDeviceOperation (in0:dram_interleaved),77.34,6,TM,,,,,
0.74,FastReduceNCDeviceOperation (in0:dram_interleaved),49.16,1,Other,,,,,
0.67,MatmulDeviceOperation (in0:width_sharded),44.42,1,Compute,13.66,13.66,13.66,,13.66
0.39,LayerNormDeviceOperation (in0:dram_interleaved),26.04,1,Compute,,,,,
0.38,NLPCreateQKVHeadsDecodeDeviceOperation (in0:dram_interleaved),25.43,1,Other,,,,,
0.37,TopKDeviceOperation (in0:dram_interleaved),24.60,1,Other,,,,,
0.15,PagedUpdateCacheDeviceOperation (in0:dram_interleaved),10.18,2,DM,,,,,
0.14,SdpaDecodeDeviceOperation (in0:height_sharded),9.13,1,Other,,,,,
0.11,RepeatDeviceOperation (in0:dram_interleaved),7.43,1,Other,,,,,
0.09,UntilizeWithUnpaddingDeviceOperation (in0:dram_interleaved),6.28,4,TM,,,,,
0.07,UnaryDeviceOperation (in0:dram_interleaved),4.86,2,Compute,,,,,
0.06,ReshapeViewDeviceOperation (in0:dram_interleaved),4.13,1,Other,,,,,
0.06,RotaryEmbeddingHfDeviceOperation (in0:height_sharded),3.73,2,Other,,,,,
0.05,ScatterDeviceOperation (in0:dram_interleaved),3.01,1,Other,,,,,
0.03,InterleavedToShardedDeviceOperation (in0:dram_interleaved),1.70,3,DM,,,,,
0.02,TransposeDeviceOperation (in0:dram_interleaved),1.53,1,TM,,,,,
0.02,NLPConcatHeadsDecodeDeviceOperation (in0:height_sharded),1.31,1,TM,,,,,
