Total % [%],Op Code,Device Time Sum [μs],Op Count,Op Category,Min FLOPs [%],Max FLOPs [%],Mean FLOPs [%],Std FLOPs [%],Weighted Mean FLOPs [%]
29.33,LayerNormDeviceOperation (in0:dram_interleaved),13477.72,323,Compute,,,,,
15.90,SparseMatmulDeviceOperation (in0:l1_interleaved),7304.89,117,Compute,5.98,19.39,14.87,6.13,17.95
15.29,MatmulDeviceOperation (in0:dram_interleaved),7025.12,200,Compute,0.82,23.42,5.87,3.94,6.26
4.55,SparseMatmulDeviceOperation (in0:dram_interleaved),2090.36,6,Compute,0.53,10.68,4.57,4.79,3.30
4.38,ReduceScatterDeviceOperation (in0:dram_interleaved),2014.21,81,DM,,,,,
4.04,TransposeDeviceOperation (in0:l1_interleaved),1854.61,156,TM,,,,,
3.96,AllGatherDeviceOperation (in0:dram_interleaved),1820.72,120,Other,,,,,
3.81,UnaryDeviceOperation (in0:l1_interleaved),1749.22,156,Compute,,,,,
2.78,BinaryNgDeviceOperation (in0:dram_interleaved),1277.37,324,Compute,,,,,
2.10,ReduceScatterDeviceOperation (in0:l1_interleaved),963.87,39,DM,,,,,
2.09,TopKDeviceOperation (in0:dram_interleaved),961.31,40,Other,,,,,
1.46,LayerNormDeviceOperation (in0:l1_interleaved),672.08,117,Compute,,,,,
0.99,UnaryDeviceOperation (in0:dram_interleaved),456.13,90,Compute,,,,,
0.73,TilizeWithValPaddingDeviceOperation (in0:dram_interleaved),335.46,57,TM,,,,,
0.69,PagedUpdateCacheDeviceOperation (in0:dram_interleaved),316.22,78,DM,,,,,
0.66,SdpaDecodeDeviceOperation (in0:height_sharded),303.16,39,Other,,,,,
0.65,UntilizeWithUnpaddingDeviceOperation (in0:dram_interleaved),298.54,160,TM,,,,,
0.64,BinaryNgDeviceOperation (in0:l1_interleaved),291.85,78,Compute,,,,,
0.58,NLPCreateQKVHeadsDecodeDeviceOperation (in0:dram_interleaved),267.85,39,Other,,,,,
0.57,SliceDeviceOperation (in0:dram_interleaved),259.80,204,TM,,,,,
0.55,TypecastDeviceOperation (in0:dram_interleaved),251.57,123,TM,,,,,
0.54,SoftmaxDeviceOperation (in0:dram_interleaved),247.99,40,Compute,,,,,
0.46,RotaryEmbeddingHfDeviceOperation (in0:height_sharded),212.24,78,Other,,,,,
0.42,FillPadDeviceOperation (in0:dram_interleaved),193.85,42,TM,,,,,
0.36,TilizeDeviceOperation (in0:dram_interleaved),164.40,6,TM,,,,,
0.36,InterleavedToShardedDeviceOperation (in0:dram_interleaved),164.31,234,DM,,,,,
0.34,ReshapeViewDeviceOperation (in0:dram_interleaved),155.74,39,Other,,,,,
0.28,FastReduceNCDeviceOperation (in0:dram_interleaved),126.41,2,Other,,,,,
0.26,ScatterDeviceOperation (in0:dram_interleaved),119.08,40,Other,,,,,
0.26,ReduceDeviceOperation (in0:l1_interleaved),118.46,39,Compute,,,,,
0.17,ShardedToInterleavedDeviceOperation (in0:height_sharded),78.31,117,DM,,,,,
0.14,CopyDeviceOperation (in0:dram_interleaved),63.47,39,DM,,,,,
0.13,ShardedToInterleavedDeviceOperation (in0:width_sharded),59.94,39,DM,,,,,
0.12,PermuteDeviceOperation (in0:dram_interleaved),55.75,6,TM,,,,,
0.11,NLPConcatHeadsDecodeDeviceOperation (in0:height_sharded),50.32,39,TM,,,,,
0.08,TransposeDeviceOperation (in0:dram_interleaved),35.46,3,TM,,,,,
0.06,RotaryEmbeddingHfDeviceOperation (in0:dram_interleaved),28.47,2,Other,,,,,
0.06,NlpCreateHeadsDeviceOperation (in0:dram_interleaved),26.32,1,TM,,,,,
0.05,SDPAOperation (in0:dram_interleaved),22.20,1,Compute,,,,,
0.04,ConcatDeviceOperation (in0:dram_interleaved),19.67,2,TM,,,,,
0.03,NLPConcatHeadsDeviceOperation (in0:dram_interleaved),13.39,1,TM,,,,,
0.01,UntilizeDeviceOperation (in0:dram_interleaved),3.90,1,TM,,,,,
0.01,PagedFillCacheDeviceOperation (in0:dram_interleaved),2.68,2,Other,,,,,
0.01,ReduceDeviceOperation (in0:dram_interleaved),2.50,2,Compute,,,,,
