GLOBAL CALL COUNT,METAL TRACE ID,METAL TRACE REPLAY SESSION ID,DEVICE ID,DEVICE ARCH,OP NAME,CORE COUNT,AVAILABLE WORKER CORE COUNT,DEVICE TRACE FIRMWARE DURATION [ns],DEVICE TRACE KERNEL DURATION [ns],DEVICE KERNEL FIRST TO LAST START [ns],DEVICE FW DURATION [ns],DEVICE FW START CYCLE,DEVICE FW END CYCLE,DEVICE KERNEL DURATION [ns],DEVICE KERNEL START CYCLE,DEVICE KERNEL END CYCLE,DEVICE KERNEL DURATION DM START [ns],DEVICE KERNEL DM START CYCLE,DEVICE KERNEL DM END CYCLE,DEVICE BRISC KERNEL DURATION [ns],DEVICE NCRISC KERNEL DURATION [ns],DEVICE TRISC0 KERNEL DURATION [ns],DEVICE TRISC1 KERNEL DURATION [ns],DEVICE TRISC2 KERNEL DURATION [ns],DEVICE ERISC KERNEL DURATION [ns],OP TO OP LATENCY [ns],OP TO OP LATENCY BR/NRISC START [ns]
1027,,,3,blackhole,,90,110,,,450,168847,14122289408363,14122289636307,162216,14122289417161,14122289636153,162216,14122289417161,14122289636153,162215,160664,160759,147247,160964,,0,0
2051,,,3,blackhole,,91,110,,,250,160117,14122315676564,14122315892722,147806,14122315693034,14122315892572,147804,14122315693036,14122315892572,147804,146402,146516,132970,146719,,19301403,19301337
3075,,,3,blackhole,,64,110,,,150,4250,14122322149669,14122322155406,3267,14122322150848,14122322155258,3266,14122322150849,14122322155258,3266,2826,2848,227,2890,,4636233,4635866
4099,,,3,blackhole,,96,110,,,259,120613,14122333939453,14122334102280,119564,14122333940725,14122334102136,119561,14122333940729,14122334102136,119561,118364,118417,104722,118606,,8729997,8729997
5123,,,3,blackhole,,96,110,,,224,121791,14122338871189,14122339035607,120733,14122338872469,14122339035459,120733,14122338872470,14122339035459,120733,119527,119578,106110,119763,,3533570,3533593
6147,,,3,blackhole,,96,110,,,232,65168,14122349449031,14122349537008,64111,14122349450303,14122349536853,64110,14122349450305,14122349536853,64110,49404,50700,50567,50959,,7714686,7714745
7171,,,3,blackhole,,108,110,,,447,180419,14122377389027,14122377632592,171787,14122377400531,14122377632444,171787,14122377400531,14122377632444,171787,170235,170350,157126,170561,,20639713,20639713
8195,,,3,blackhole,,64,110,,,186,26756,14122386833889,14122386870009,25763,14122386835083,14122386869863,25763,14122386835083,14122386869863,25763,25190,25212,239,13494,,6816779,6816779
9219,,,3,blackhole,,4,110,,,121,2710,14122392089871,14122392093530,2113,14122392090529,14122392093382,2108,14122392090536,14122392093382,2058,1244,1316,187,1365,,3866550,3866893
10243,,,3,blackhole,,4,110,,,96,2634,14122392281798,14122392285354,2019,14122392282481,14122392285206,2019,14122392282481,14122392285206,1989,1164,1230,177,1309,,140107,140107
