GLOBAL CALL COUNT,METAL TRACE ID,METAL TRACE REPLAY SESSION ID,DEVICE ID,DEVICE ARCH,OP NAME,CORE COUNT,AVAILABLE WORKER CORE COUNT,DEVICE TRACE FIRMWARE DURATION [ns],DEVICE TRACE KERNEL DURATION [ns],DEVICE KERNEL FIRST TO LAST START [ns],DEVICE FW DURATION [ns],DEVICE FW START CYCLE,DEVICE FW END CYCLE,DEVICE KERNEL DURATION [ns],DEVICE KERNEL START CYCLE,DEVICE KERNEL END CYCLE,DEVICE KERNEL DURATION DM START [ns],DEVICE KERNEL DM START CYCLE,DEVICE KERNEL DM END CYCLE,DEVICE BRISC KERNEL DURATION [ns],DEVICE NCRISC KERNEL DURATION [ns],DEVICE TRISC0 KERNEL DURATION [ns],DEVICE TRISC1 KERNEL DURATION [ns],DEVICE TRISC2 KERNEL DURATION [ns],DEVICE ERISC KERNEL DURATION [ns],OP TO OP LATENCY [ns],OP TO OP LATENCY BR/NRISC START [ns]
1027,,,3,blackhole,,80,110,,,318,5549,12105929915311,12105929922802,5052,12105929915823,12105929922643,4941,12105929915973,12105929922643,4873,4159,4189,227,528,,0,0
2051,,,3,blackhole,,80,110,,,176,5696,12105930383258,12105930390947,5110,12105930383901,12105930390800,5102,12105930383912,12105930390800,5049,4102,4132,256,522,,341648,341666
3075,,,3,blackhole,,108,110,,,469,943233,12106047237579,12106048510943,934606,12106047249079,12106048510797,934605,12106047249080,12106048510797,934604,930829,931340,931224,931593,,86561695,86561672
4099,,,3,blackhole,,108,110,,,266,931856,12106152408011,12106153666017,923225,12106152419517,12106153665871,923225,12106152419517,12106153665871,923225,919439,919959,919841,920210,,76969407,76969407
5123,,,3,blackhole,,109,110,,,456,868773,12106261416429,12106262589272,867251,12106261418335,12106262589124,867251,12106261418335,12106262589124,867251,835892,851559,851437,851820,,79816630,79816630
6147,,,3,blackhole,,98,110,,,302,487026,12106340716046,12106341373531,477476,12106340728792,12106341373384,477471,12106340728798,12106341373384,477471,474585,474907,474803,475164,,57881289,57881227
7171,,,3,blackhole,,99,110,,,269,331627,12106393774016,12106394221713,321727,12106393787233,12106394221564,321727,12106393787233,12106394221564,321727,319394,319634,319528,319890,,38825114,38825114
8195,,,3,blackhole,,80,110,,,205,13179,12106403461157,12106403478949,12580,12106403461814,12106403478797,12562,12106403461838,12106403478797,12519,12093,11977,263,9699,,6844630,6844526
9219,,,3,blackhole,,80,110,,,177,12708,12106404200670,12106404217826,12128,12106404201304,12106404217677,12120,12106404201315,12106404217677,12082,11573,11460,262,9219,,535184,535199
10243,,,3,blackhole,,107,110,,,253,22675,12106412196683,12106412227294,21161,12106412198578,12106412227145,21160,12106412198579,12106412227145,21157,20869,20768,274,20808,,5911851,5911779
11267,,,3,blackhole,,1,110,,,95,5973,12106417796997,12106417805060,5441,12106417797565,12106417804910,5439,12106417797567,12106417804910,5346,4715,4853,4847,4894,,4126434,4126042
12291,,,3,blackhole,,1,110,,,78,5990,12106418140433,12106418148519,5440,12106418141025,12106418148369,5440,12106418141025,12106418148369,5362,4710,4859,4844,4915,,248974,248974
13315,,,3,blackhole,,1,110,,,81,6115,12106422345284,12106422353539,5568,12106422345876,12106422353393,5564,12106422345881,12106422353393,5493,4763,4795,108,4835,,3109182,3109020
14339,,,3,blackhole,,99,110,,,287,334129,12106469559692,12106470010766,323150,12106469574367,12106470010619,323141,12106469574379,12106470010619,323139,320881,321123,321026,321372,,34978539,34978536
15363,,,3,blackhole,,4,110,,,92,2669,12106473676961,12106473680564,2051,12106473677650,12106473680419,2048,12106473677654,12106473680419,2044,1175,1250,184,1347,,2716172,2716126
