Detected CSV format: v2.1 (with device arch and worker core count)
Using architecture from CSV: blackhole
Architecture: blackhole, Worker cores: 110
Sorting CSV by 'HOST START TS' column...
Using operations after 'PERF_PREFILL_layer0_sliding_attention_seq1024_batch1'.
Using operations until 'PERF_PREFILL_layer0_sliding_attention_seq1024_batch1_END'.
Detected data from 1 devices. Merging device data...

🚀 Performance Report 🚀
========================

ID     Total %  Bound  OP Code                                                       Device   Device Time  Op-to-Op Gap  Cores  DRAM      DRAM %  FLOPs         FLOPs %  Math Fidelity            
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
  640    0.0 %         LayerNormDeviceOperation                                            3        47 μs                   32                                                  BF16, BF16 => BF16
  641    0.4 %   FLOP  MatmulDeviceOperation 1024 x 2816 x 8192                            3       485 μs         40 μs     88  142 GB/s  27.7 %   97.5 TFLOPs   80.1 %  HiFi4 BF16 x BF16 => BF16
  642    0.1 %         NlpCreateHeadsDeviceOperation                                       3       117 μs          1 μs     32                                                        BF16 => BF16
  657    0.1 %   FLOP  MatmulDeviceOperation 1024 x 2816 x 2112                            3        75 μs          1 μs     88  214 GB/s  41.8 %  162.5 TFLOPs   66.8 %  HiFi2 BF16 x BFP8 => BF16
  658    0.0 %         UnaryDeviceOperation                                                3        23 μs          1 μs    110                                                        BF16 => BF16
  659    0.0 %         BinaryNgDeviceOperation                                             3        31 μs          1 μs    110                                                  BF16, BF16 => BF16
  660    0.1 %   SLOW  MatmulDeviceOperation 1024 x 2112 x 2816                            3        84 μs          1 μs     88  190 GB/s  37.1 %  144.4 TFLOPs   59.3 %  HiFi2 BF16 x BFP8 => BF16
  661    0.0 %         LayerNormDeviceOperation                                            3        48 μs          1 μs     32                                                  BF16, BF16 => BF16
  662    0.0 %         LayerNormDeviceOperation                                            3        47 μs          1 μs     32                                                        BF16 => BF16
  663    0.2 %         BinaryNgDeviceOperation                                             3       293 μs          1 μs    110                                                  BF16, FP32 => BF16
  664    0.0 %         BinaryNgDeviceOperation                                             3        35 μs          0 μs    110                                                        BF16 => BF16
  665    0.0 %         TypecastDeviceOperation                                             3        48 μs          1 μs    110                                                        BF16 => FP32
  666    0.1 %   SLOW  MatmulDeviceOperation 1024 x 2816 x 128                             3        80 μs          1 μs     32  170 GB/s  33.1 %    9.3 TFLOPs   21.0 %  HiFi4 FP32 x FP32 => FP32
  667    0.0 %         TypecastDeviceOperation                                             3         3 μs          1 μs    110                                                        FP32 => BF16
  668    0.0 %         TopKDeviceOperation                                                 3        26 μs          1 μs     32                                                        BF16 => BF16
  669    0.0 %         SliceDeviceOperation                                                3         2 μs          1 μs     32                                                        BF16 => BF16
  670    0.0 %         SliceDeviceOperation                                                3         2 μs          1 μs     32                                                    UINT16 => UINT16
  671    0.0 %         SoftmaxDeviceOperation                                              3         6 μs          1 μs    110                                                        BF16 => BF16
  672    0.0 %         UnaryDeviceOperation                                                3         2 μs          1 μs    110                                                        BF16 => BF16
  673    0.0 %         UntilizeDeviceOperation                                             3         5 μs          1 μs     32                                                        BF16 => BF16
  674    0.0 %         UntilizeWithUnpaddingDeviceOperation                                3        10 μs          1 μs     32                                                    UINT16 => UINT16
  675    0.0 %         UntilizeWithUnpaddingDeviceOperation                                3        10 μs          1 μs     32                                                        BF16 => BF16
  676    0.0 %         ScatterDeviceOperation                                              3        28 μs          0 μs    110                                                BF16, UINT16 => BF16
  677    0.0 %         TilizeDeviceOperation                                               3         4 μs          1 μs     32                                                        BF16 => BF16
  678    0.0 %         BinaryNgDeviceOperation                                             3        26 μs          0 μs    110                                                  BF16, FP32 => BF16
  679    0.0 %         TypecastDeviceOperation                                             3         2 μs          1 μs    110                                                        BF16 => BF16
  680    0.0 %         LayerNormDeviceOperation                                            3        48 μs          0 μs     32                                                  BF16, BF16 => BF16
  681    0.0 %         SliceDeviceOperation                                                3         1 μs          1 μs     88                                                        BF16 => BF16
  682    0.0 %         SliceDeviceOperation                                                3         2 μs          1 μs     88                                                        BF16 => BF16
  683    0.0 %         SliceDeviceOperation                                                3         2 μs          1 μs     88                                                        BF16 => BF16
  684    0.0 %         SliceDeviceOperation                                                3         2 μs          1 μs     88                                                        BF16 => BF16
  685    0.0 %         SliceDeviceOperation                                                3         2 μs          1 μs     88                                                        BF16 => BF16
  686    0.0 %         SliceDeviceOperation                                                3         2 μs          1 μs     88                                                        BF16 => BF16
  687    0.0 %         SliceDeviceOperation                                                3         2 μs          1 μs     88                                                        BF16 => BF16
  688    0.0 %         SliceDeviceOperation                                                3         2 μs          1 μs     88                                                        BF16 => BF16
  689    0.0 %         SliceDeviceOperation                                                3         1 μs          5 μs     88                                                        BF16 => BF16
  690    0.0 %         SliceDeviceOperation                                                3         1 μs          6 μs     88                                                        BF16 => BF16
  691    0.0 %         SliceDeviceOperation                                                3         1 μs          6 μs     88                                                        BF16 => BF16
  692    0.0 %         SliceDeviceOperation                                                3         1 μs          6 μs     88                                                        BF16 => BF16
  693    0.0 %         SliceDeviceOperation                                                3         1 μs          6 μs     88                                                        BF16 => BF16
  694    0.0 %         SliceDeviceOperation                                                3         1 μs          6 μs     88                                                        BF16 => BF16
  695    0.0 %         SliceDeviceOperation                                                3         1 μs          6 μs     88                                                        BF16 => BF16
  696    0.0 %         SliceDeviceOperation                                                3         1 μs          6 μs     88                                                        BF16 => BF16
  697    0.0 %         SliceDeviceOperation                                                3         1 μs          6 μs     88                                                        BF16 => BF16
  698    0.0 %         SliceDeviceOperation                                                3         1 μs          6 μs     88                                                        BF16 => BF16
  699    0.0 %         SliceDeviceOperation                                                3         1 μs          6 μs     88                                                        BF16 => BF16
  700    0.0 %         SliceDeviceOperation                                                3         1 μs          6 μs     88                                                        BF16 => BF16
  701    0.0 %         SliceDeviceOperation                                                3         1 μs          6 μs     88                                                        BF16 => BF16
  702    0.0 %         SliceDeviceOperation                                                3         1 μs          6 μs     88                                                        BF16 => BF16
  703    0.0 %         SliceDeviceOperation                                                3         1 μs          6 μs     88                                                        BF16 => BF16
  704    0.0 %         SliceDeviceOperation                                                3         1 μs          6 μs     88                                                        BF16 => BF16
  705    0.0 %         SliceDeviceOperation                                                3         1 μs          6 μs     88                                                        BF16 => BF16
  706    0.0 %         SliceDeviceOperation                                                3         1 μs          6 μs     88                                                        BF16 => BF16
  707    0.0 %         SliceDeviceOperation                                                3         1 μs          6 μs     88                                                        BF16 => BF16
  708    0.0 %         SliceDeviceOperation                                                3         1 μs          6 μs     88                                                        BF16 => BF16
  709    0.0 %         SliceDeviceOperation                                                3         1 μs          6 μs     88                                                        BF16 => BF16
  710    0.0 %         SliceDeviceOperation                                                3         1 μs          6 μs     88                                                        BF16 => BF16
  711    0.0 %         SliceDeviceOperation                                                3         1 μs          6 μs     88                                                        BF16 => BF16
  712    0.0 %         SliceDeviceOperation                                                3         1 μs          6 μs     88                                                        BF16 => BF16
  713    0.0 %         SliceDeviceOperation                                                3         1 μs          1 μs      4                                                        BF16 => BF16
  714    0.0 %         SliceDeviceOperation                                                3         1 μs          1 μs      4                                                        BF16 => BF16
  715    0.0 %         SliceDeviceOperation                                                3         1 μs          1 μs      4                                                        BF16 => BF16
  716    0.0 %         SliceDeviceOperation                                                3         1 μs          1 μs      4                                                        BF16 => BF16
  717    0.0 %         SliceDeviceOperation                                                3         1 μs          1 μs      4                                                        BF16 => BF16
  718    0.0 %         SliceDeviceOperation                                                3         1 μs          1 μs      4                                                        BF16 => BF16
  719    0.0 %         SliceDeviceOperation                                                3         1 μs          1 μs      4                                                        BF16 => BF16
  720    0.0 %         SliceDeviceOperation                                                3         1 μs          1 μs      4                                                        BF16 => BF16
  721    0.0 %         SliceDeviceOperation                                                3         1 μs          1 μs      4                                                        BF16 => BF16
  722    0.0 %         SliceDeviceOperation                                                3         1 μs          1 μs      4                                                        BF16 => BF16
  723    0.0 %         SliceDeviceOperation                                                3         1 μs          1 μs      4                                                        BF16 => BF16
  724    0.0 %         SliceDeviceOperation                                                3         1 μs          1 μs      4                                                        BF16 => BF16
  725    0.0 %         SliceDeviceOperation                                                3         2 μs          1 μs      4                                                        BF16 => BF16
  726    0.0 %         SliceDeviceOperation                                                3         2 μs          1 μs      4                                                        BF16 => BF16
  727    0.0 %         SliceDeviceOperation                                                3         2 μs          1 μs      4                                                        BF16 => BF16
  728    0.0 %         SliceDeviceOperation                                                3         2 μs          1 μs      4                                                        BF16 => BF16
  729    0.0 %         SliceDeviceOperation                                                3         2 μs          1 μs      4                                                        BF16 => BF16
  730    0.0 %         SliceDeviceOperation                                                3         2 μs          1 μs      4                                                        BF16 => BF16
  731    0.0 %         SliceDeviceOperation                                                3         2 μs          1 μs      4                                                        BF16 => BF16
  732    0.0 %         SliceDeviceOperation                                                3         2 μs          1 μs      4                                                        BF16 => BF16
  733    0.0 %         SliceDeviceOperation                                                3         2 μs          1 μs      4                                                        BF16 => BF16
  734    0.0 %         SliceDeviceOperation                                                3         2 μs          1 μs      4                                                        BF16 => BF16
  735    0.0 %         SliceDeviceOperation                                                3         2 μs          1 μs      4                                                        BF16 => BF16
  736    0.0 %         SliceDeviceOperation                                                3         2 μs          1 μs      4                                                        BF16 => BF16
  737    0.0 %         SliceDeviceOperation                                                3         2 μs          1 μs      4                                                        BF16 => BF16
  738    0.0 %         SliceDeviceOperation                                                3         2 μs          1 μs      4                                                        BF16 => BF16
  739    0.0 %         SliceDeviceOperation                                                3         2 μs          1 μs      4                                                        BF16 => BF16
  740    0.0 %         SliceDeviceOperation                                                3         2 μs          1 μs      4                                                        BF16 => BF16
  741    0.0 %         SliceDeviceOperation                                                3         2 μs          1 μs      4                                                        BF16 => BF16
  742    0.0 %         SliceDeviceOperation                                                3         2 μs          1 μs      4                                                        BF16 => BF16
  743    0.0 %         SliceDeviceOperation                                                3         2 μs          1 μs      4                                                        BF16 => BF16
  744    0.0 %         SliceDeviceOperation                                                3         2 μs          1 μs      4                                                        BF16 => BF16
  745    0.0 %         UnaryDeviceOperation                                                3        31 μs          1 μs    110                                                        BF16 => BF16
  746    0.9 %   SLOW  SparseMatmulDeviceOperation active=128/128 x 32 x 2816 x 704        3     1,139 μs          1 μs     11  248 GB/s  48.4 %   14.3 TFLOPs   23.4 %   LoFi BF16 x BFP8 => BF16
  747    0.0 %         PermuteDeviceOperation                                              3        35 μs          1 μs    110                                                        BF16 => BF16
  748    0.0 %         UnaryDeviceOperation                                                3        30 μs          1 μs    110                                                        BF16 => BF16
  749    0.9 %   SLOW  SparseMatmulDeviceOperation active=128/128 x 32 x 2816 x 704        3     1,136 μs          1 μs     11  249 GB/s  48.6 %   14.3 TFLOPs   23.5 %   LoFi BF16 x BFP8 => BF16
  750    0.0 %         PermuteDeviceOperation                                              3        35 μs          1 μs    110                                                        BF16 => BF16
  751    0.0 %         UnaryDeviceOperation                                                3        31 μs          1 μs    110                                                        BF16 => BF16
  752    0.0 %         BinaryNgDeviceOperation                                             3        41 μs          1 μs    110                                                  BF16, BF16 => BF16
  753    0.1 %         UnaryDeviceOperation                                                3       121 μs          1 μs    110                                                        BF16 => BF16
  754    0.7 %   DRAM  SparseMatmulDeviceOperation active=128/128 x 32 x 704 x 2816        3       844 μs          1 μs     44  335 GB/s  65.4 %   19.3 TFLOPs    7.9 %   LoFi BF16 x BFP8 => BF16
  755    0.0 %         PermuteDeviceOperation                                              3         8 μs          1 μs    110                                                        BF16 => BF16
  756    0.1 %         BinaryNgDeviceOperation                                             3       130 μs          0 μs    110                                                  BF16, BF16 => BF16
  757    0.0 %         FastReduceNCDeviceOperation                                         3        58 μs          1 μs     88                                                        BF16 => BF16
  758    0.0 %         UnaryDeviceOperation                                                3        30 μs          1 μs    110                                                        BF16 => BF16
  759    0.9 %   SLOW  SparseMatmulDeviceOperation active=128/128 x 32 x 2816 x 704        3     1,137 μs          1 μs     11  249 GB/s  48.6 %   14.3 TFLOPs   23.5 %   LoFi BF16 x BFP8 => BF16
  760    0.0 %         PermuteDeviceOperation                                              3        36 μs          1 μs    110                                                        BF16 => BF16
  761    0.0 %         UnaryDeviceOperation                                                3        31 μs          1 μs    110                                                        BF16 => BF16
  762    0.9 %   SLOW  SparseMatmulDeviceOperation active=128/128 x 32 x 2816 x 704        3     1,136 μs          1 μs     11  249 GB/s  48.6 %   14.3 TFLOPs   23.5 %   LoFi BF16 x BFP8 => BF16
  763    0.0 %         PermuteDeviceOperation                                              3        37 μs          1 μs    110                                                        BF16 => BF16
  764    0.0 %         UnaryDeviceOperation                                                3        31 μs          1 μs    110                                                        BF16 => BF16
  765    0.0 %         BinaryNgDeviceOperation                                             3        42 μs          1 μs    110                                                  BF16, BF16 => BF16
  766    0.1 %         UnaryDeviceOperation                                                3       121 μs          0 μs    110                                                        BF16 => BF16
  767    0.7 %   DRAM  SparseMatmulDeviceOperation active=128/128 x 32 x 704 x 2816        3       840 μs          1 μs     44  337 GB/s  65.7 %   19.3 TFLOPs    8.0 %   LoFi BF16 x BFP8 => BF16
  768    0.0 %         PermuteDeviceOperation                                              3         8 μs          1 μs    110                                                        BF16 => BF16
  769    0.1 %         BinaryNgDeviceOperation                                             3       133 μs          0 μs    110                                                  BF16, BF16 => BF16
  770    0.0 %         FastReduceNCDeviceOperation                                         3        58 μs          1 μs     88                                                        BF16 => BF16
  771    0.0 %         UnaryDeviceOperation                                                3        31 μs          1 μs    110                                                        BF16 => BF16
  772    0.9 %   SLOW  SparseMatmulDeviceOperation active=128/128 x 32 x 2816 x 704        3     1,137 μs          1 μs     11  249 GB/s  48.6 %   14.3 TFLOPs   23.5 %   LoFi BF16 x BFP8 => BF16
  773    0.0 %         PermuteDeviceOperation                                              3        36 μs          1 μs    110                                                        BF16 => BF16
  774    0.0 %         UnaryDeviceOperation                                                3        30 μs          1 μs    110                                                        BF16 => BF16
  775    0.9 %   SLOW  SparseMatmulDeviceOperation active=128/128 x 32 x 2816 x 704        3     1,136 μs          1 μs     11  249 GB/s  48.6 %   14.3 TFLOPs   23.5 %   LoFi BF16 x BFP8 => BF16
  776    0.0 %         PermuteDeviceOperation                                              3        36 μs          1 μs    110                                                        BF16 => BF16
  777    0.0 %         UnaryDeviceOperation                                                3        31 μs          1 μs    110                                                        BF16 => BF16
  778    0.0 %         BinaryNgDeviceOperation                                             3        41 μs          1 μs    110                                                  BF16, BF16 => BF16
  779    0.1 %         UnaryDeviceOperation                                                3       120 μs          1 μs    110                                                        BF16 => BF16
  780    0.7 %   DRAM  SparseMatmulDeviceOperation active=128/128 x 32 x 704 x 2816        3       848 μs          1 μs     44  333 GB/s  65.1 %   19.2 TFLOPs    7.9 %   LoFi BF16 x BFP8 => BF16
  781    0.0 %         PermuteDeviceOperation                                              3         8 μs          1 μs    110                                                        BF16 => BF16
  782    0.1 %         BinaryNgDeviceOperation                                             3       135 μs          0 μs    110                                                  BF16, BF16 => BF16
  783    0.0 %         FastReduceNCDeviceOperation                                         3        59 μs          1 μs     88                                                        BF16 => BF16
  784    0.0 %         UnaryDeviceOperation                                                3        30 μs          1 μs    110                                                        BF16 => BF16
  785    0.9 %   SLOW  SparseMatmulDeviceOperation active=128/128 x 32 x 2816 x 704        3     1,135 μs          1 μs     11  249 GB/s  48.6 %   14.3 TFLOPs   23.5 %   LoFi BF16 x BFP8 => BF16
  786    0.0 %         PermuteDeviceOperation                                              3        36 μs          1 μs    110                                                        BF16 => BF16
  787    0.0 %         UnaryDeviceOperation                                                3        31 μs          1 μs    110                                                        BF16 => BF16
  788    0.9 %   SLOW  SparseMatmulDeviceOperation active=128/128 x 32 x 2816 x 704        3     1,136 μs          1 μs     11  249 GB/s  48.6 %   14.3 TFLOPs   23.5 %   LoFi BF16 x BFP8 => BF16
  789    0.0 %         PermuteDeviceOperation                                              3        35 μs          1 μs    110                                                        BF16 => BF16
  790    0.0 %         UnaryDeviceOperation                                                3        31 μs          1 μs    110                                                        BF16 => BF16
  791    0.0 %         BinaryNgDeviceOperation                                             3        41 μs          1 μs    110                                                  BF16, BF16 => BF16
  792    0.1 %         UnaryDeviceOperation                                                3       122 μs          0 μs    110                                                        BF16 => BF16
  793    0.7 %   DRAM  SparseMatmulDeviceOperation active=128/128 x 32 x 704 x 2816        3       830 μs          1 μs     44  340 GB/s  66.5 %   19.6 TFLOPs    8.0 %   LoFi BF16 x BFP8 => BF16
  794    0.0 %         PermuteDeviceOperation                                              3         8 μs          1 μs    110                                                        BF16 => BF16
  795    0.1 %         BinaryNgDeviceOperation                                             3       132 μs          0 μs    110                                                  BF16, BF16 => BF16
  796    0.0 %         FastReduceNCDeviceOperation                                         3        59 μs          1 μs     88                                                        BF16 => BF16
  797    0.0 %         UnaryDeviceOperation                                                3        30 μs          1 μs    110                                                        BF16 => BF16
  798    0.9 %   SLOW  SparseMatmulDeviceOperation active=128/128 x 32 x 2816 x 704        3     1,136 μs          1 μs     11  249 GB/s  48.6 %   14.3 TFLOPs   23.5 %   LoFi BF16 x BFP8 => BF16
  799    0.0 %         PermuteDeviceOperation                                              3        35 μs          1 μs    110                                                        BF16 => BF16
  800    0.0 %         UnaryDeviceOperation                                                3        31 μs          1 μs    110                                                        BF16 => BF16
  801    0.9 %   SLOW  SparseMatmulDeviceOperation active=128/128 x 32 x 2816 x 704        3     1,137 μs          1 μs     11  249 GB/s  48.5 %   14.3 TFLOPs   23.5 %   LoFi BF16 x BFP8 => BF16
  802    0.0 %         PermuteDeviceOperation                                              3        35 μs          1 μs    110                                                        BF16 => BF16
  803    0.0 %         UnaryDeviceOperation                                                3        31 μs          1 μs    110                                                        BF16 => BF16
  804    0.0 %         BinaryNgDeviceOperation                                             3        42 μs          1 μs    110                                                  BF16, BF16 => BF16
  805    0.1 %         UnaryDeviceOperation                                                3       121 μs          0 μs    110                                                        BF16 => BF16
  806    0.7 %   DRAM  SparseMatmulDeviceOperation active=128/128 x 32 x 704 x 2816        3       840 μs          1 μs     44  336 GB/s  65.7 %   19.3 TFLOPs    7.9 %   LoFi BF16 x BFP8 => BF16
  807    0.0 %         PermuteDeviceOperation                                              3         8 μs          1 μs    110                                                        BF16 => BF16
  808    0.1 %         BinaryNgDeviceOperation                                             3       137 μs          1 μs    110                                                  BF16, BF16 => BF16
  809    0.0 %         FastReduceNCDeviceOperation                                         3        59 μs          1 μs     88                                                        BF16 => BF16
  810    0.0 %         UnaryDeviceOperation                                                3        30 μs          1 μs    110                                                        BF16 => BF16
  811    0.9 %   SLOW  SparseMatmulDeviceOperation active=128/128 x 32 x 2816 x 704        3     1,135 μs          1 μs     11  249 GB/s  48.6 %   14.3 TFLOPs   23.5 %   LoFi BF16 x BFP8 => BF16
  812    0.0 %         PermuteDeviceOperation                                              3        35 μs          1 μs    110                                                        BF16 => BF16
  813    0.0 %         UnaryDeviceOperation                                                3        31 μs          1 μs    110                                                        BF16 => BF16
  814    0.9 %   SLOW  SparseMatmulDeviceOperation active=128/128 x 32 x 2816 x 704        3     1,136 μs          1 μs     11  249 GB/s  48.6 %   14.3 TFLOPs   23.5 %   LoFi BF16 x BFP8 => BF16
  815    0.0 %         PermuteDeviceOperation                                              3        36 μs          1 μs    110                                                        BF16 => BF16
  816    0.0 %         UnaryDeviceOperation                                                3        31 μs          1 μs    110                                                        BF16 => BF16
  817    0.0 %         BinaryNgDeviceOperation                                             3        41 μs          1 μs    110                                                  BF16, BF16 => BF16
  818    0.1 %         UnaryDeviceOperation                                                3       124 μs          0 μs    110                                                        BF16 => BF16
  819    0.7 %   DRAM  SparseMatmulDeviceOperation active=128/128 x 32 x 704 x 2816        3       839 μs          1 μs     44  337 GB/s  65.8 %   19.4 TFLOPs    8.0 %   LoFi BF16 x BFP8 => BF16
  820    0.0 %         PermuteDeviceOperation                                              3         8 μs          1 μs    110                                                        BF16 => BF16
  821    0.1 %         BinaryNgDeviceOperation                                             3       133 μs          0 μs    110                                                  BF16, BF16 => BF16
  822    0.0 %         FastReduceNCDeviceOperation                                         3        59 μs          1 μs     88                                                        BF16 => BF16
  823    0.0 %         UnaryDeviceOperation                                                3        30 μs          1 μs    110                                                        BF16 => BF16
  824    0.9 %   SLOW  SparseMatmulDeviceOperation active=128/128 x 32 x 2816 x 704        3     1,136 μs          1 μs     11  249 GB/s  48.6 %   14.3 TFLOPs   23.5 %   LoFi BF16 x BFP8 => BF16
  825    0.0 %         PermuteDeviceOperation                                              3        37 μs          1 μs    110                                                        BF16 => BF16
  826    0.0 %         UnaryDeviceOperation                                                3        31 μs          1 μs    110                                                        BF16 => BF16
  827    0.9 %   SLOW  SparseMatmulDeviceOperation active=128/128 x 32 x 2816 x 704        3     1,136 μs          1 μs     11  249 GB/s  48.6 %   14.3 TFLOPs   23.5 %   LoFi BF16 x BFP8 => BF16
  828    0.0 %         PermuteDeviceOperation                                              3        36 μs          1 μs    110                                                        BF16 => BF16
  829    0.0 %         UnaryDeviceOperation                                                3        31 μs          1 μs    110                                                        BF16 => BF16
  830    0.0 %         BinaryNgDeviceOperation                                             3        41 μs          1 μs    110                                                  BF16, BF16 => BF16
  831    0.1 %         UnaryDeviceOperation                                                3       121 μs          1 μs    110                                                        BF16 => BF16
  832    0.7 %   DRAM  SparseMatmulDeviceOperation active=128/128 x 32 x 704 x 2816        3       844 μs          1 μs     44  335 GB/s  65.4 %   19.2 TFLOPs    7.9 %   LoFi BF16 x BFP8 => BF16
  833    0.0 %         PermuteDeviceOperation                                              3         8 μs          1 μs    110                                                        BF16 => BF16
  834    0.1 %         BinaryNgDeviceOperation                                             3       138 μs          0 μs    110                                                  BF16, BF16 => BF16
  835    0.0 %         FastReduceNCDeviceOperation                                         3        58 μs          1 μs     88                                                        BF16 => BF16
  836    0.0 %         UnaryDeviceOperation                                                3        29 μs          1 μs    110                                                        BF16 => BF16
  837    0.9 %   SLOW  SparseMatmulDeviceOperation active=128/128 x 32 x 2816 x 704        3     1,136 μs          1 μs     11  249 GB/s  48.6 %   14.3 TFLOPs   23.5 %   LoFi BF16 x BFP8 => BF16
  838    0.0 %         PermuteDeviceOperation                                              3        35 μs          1 μs    110                                                        BF16 => BF16
  839    0.0 %         UnaryDeviceOperation                                                3        31 μs          1 μs    110                                                        BF16 => BF16
  840    0.9 %   SLOW  SparseMatmulDeviceOperation active=128/128 x 32 x 2816 x 704        3     1,136 μs          1 μs     11  249 GB/s  48.6 %   14.3 TFLOPs   23.5 %   LoFi BF16 x BFP8 => BF16
  841    0.0 %         PermuteDeviceOperation                                              3        35 μs          1 μs    110                                                        BF16 => BF16
  842    0.0 %         UnaryDeviceOperation                                                3        31 μs          1 μs    110                                                        BF16 => BF16
  843    0.0 %         BinaryNgDeviceOperation                                             3        41 μs          1 μs    110                                                  BF16, BF16 => BF16
  844    0.1 %         UnaryDeviceOperation                                                3       121 μs          0 μs    110                                                        BF16 => BF16
  845    0.7 %   DRAM  SparseMatmulDeviceOperation active=128/128 x 32 x 704 x 2816        3       847 μs          1 μs     44  334 GB/s  65.2 %   19.2 TFLOPs    7.9 %   LoFi BF16 x BFP8 => BF16
  846    0.0 %         PermuteDeviceOperation                                              3         8 μs          1 μs    110                                                        BF16 => BF16
  847    0.1 %         BinaryNgDeviceOperation                                             3       135 μs          0 μs    110                                                  BF16, BF16 => BF16
  848    0.0 %         FastReduceNCDeviceOperation                                         3        58 μs          1 μs     88                                                        BF16 => BF16
  849    0.0 %         UnaryDeviceOperation                                                3        31 μs          1 μs    110                                                        BF16 => BF16
  850    0.9 %   SLOW  SparseMatmulDeviceOperation active=128/128 x 32 x 2816 x 704        3     1,136 μs          1 μs     11  249 GB/s  48.6 %   14.3 TFLOPs   23.5 %   LoFi BF16 x BFP8 => BF16
  851    0.0 %         PermuteDeviceOperation                                              3        35 μs          1 μs    110                                                        BF16 => BF16
  852    0.0 %         UnaryDeviceOperation                                                3        31 μs          1 μs    110                                                        BF16 => BF16
  853    0.9 %   SLOW  SparseMatmulDeviceOperation active=128/128 x 32 x 2816 x 704        3     1,137 μs          1 μs     11  248 GB/s  48.5 %   14.3 TFLOPs   23.5 %   LoFi BF16 x BFP8 => BF16
  854    0.0 %         PermuteDeviceOperation                                              3        35 μs          1 μs    110                                                        BF16 => BF16
  855    0.0 %         UnaryDeviceOperation                                                3        31 μs          1 μs    110                                                        BF16 => BF16
  856    0.0 %         BinaryNgDeviceOperation                                             3        42 μs          1 μs    110                                                  BF16, BF16 => BF16
  857    0.1 %         UnaryDeviceOperation                                                3       122 μs          0 μs    110                                                        BF16 => BF16
  858    0.7 %   DRAM  SparseMatmulDeviceOperation active=128/128 x 32 x 704 x 2816        3       841 μs          1 μs     44  336 GB/s  65.6 %   19.3 TFLOPs    7.9 %   LoFi BF16 x BFP8 => BF16
  859    0.0 %         PermuteDeviceOperation                                              3         8 μs          1 μs    110                                                        BF16 => BF16
  860    0.1 %         BinaryNgDeviceOperation                                             3       135 μs          0 μs    110                                                  BF16, BF16 => BF16
  861    0.0 %         FastReduceNCDeviceOperation                                         3        58 μs          1 μs     88                                                        BF16 => BF16
  862    0.0 %         UnaryDeviceOperation                                                3        30 μs          1 μs    110                                                        BF16 => BF16
