OP CODE,OP TYPE,GLOBAL CALL COUNT,DEVICE ID,DEVICE ARCH,ATTRIBUTES,MATH FIDELITY,CORE COUNT,AVAILABLE WORKER CORE COUNT,SUB DEVICE ID,PARALLELIZATION STRATEGY,HOST START TS,HOST END TS,HOST DURATION [ns],DEVICE FW START CYCLE,DEVICE FW END CYCLE,OP TO OP LATENCY [ns],OP TO OP LATENCY BR/NRISC START [ns],DEVICE FW DURATION [ns],DEVICE KERNEL DURATION [ns],DEVICE KERNEL DURATION DM START [ns],DEVICE KERNEL DURATION PER CORE MIN [ns],DEVICE KERNEL DURATION PER CORE MAX [ns],DEVICE KERNEL DURATION PER CORE AVG [ns],DEVICE KERNEL FIRST TO LAST START [ns],DEVICE BRISC KERNEL DURATION [ns],DEVICE NCRISC KERNEL DURATION [ns],DEVICE TRISC0 KERNEL DURATION [ns],DEVICE TRISC1 KERNEL DURATION [ns],DEVICE TRISC2 KERNEL DURATION [ns],DEVICE ERISC KERNEL DURATION [ns],DEVICE COMPUTE CB WAIT FRONT [ns],DEVICE COMPUTE CB RESERVE BACK [ns],DISPATCH TOTAL CQ CMD OP TIME [ns],DISPATCH GO SEND WAIT TIME [ns],INPUT_0_W_PAD[LOGICAL],INPUT_0_Z_PAD[LOGICAL],INPUT_0_Y_PAD[LOGICAL],INPUT_0_X_PAD[LOGICAL],INPUT_0_LAYOUT,INPUT_0_DATATYPE,INPUT_0_MEMORY,INPUT_1_W_PAD[LOGICAL],INPUT_1_Z_PAD[LOGICAL],INPUT_1_Y_PAD[LOGICAL],INPUT_1_X_PAD[LOGICAL],INPUT_1_LAYOUT,INPUT_1_DATATYPE,INPUT_1_MEMORY,INPUT_2_W_PAD[LOGICAL],INPUT_2_Z_PAD[LOGICAL],INPUT_2_Y_PAD[LOGICAL],INPUT_2_X_PAD[LOGICAL],INPUT_2_LAYOUT,INPUT_2_DATATYPE,INPUT_2_MEMORY,INPUT_3_W_PAD[LOGICAL],INPUT_3_Z_PAD[LOGICAL],INPUT_3_Y_PAD[LOGICAL],INPUT_3_X_PAD[LOGICAL],INPUT_3_LAYOUT,INPUT_3_DATATYPE,INPUT_3_MEMORY,INPUT_4_W_PAD[LOGICAL],INPUT_4_Z_PAD[LOGICAL],INPUT_4_Y_PAD[LOGICAL],INPUT_4_X_PAD[LOGICAL],INPUT_4_LAYOUT,INPUT_4_DATATYPE,INPUT_4_MEMORY,OUTPUT_0_W_PAD[LOGICAL],OUTPUT_0_Z_PAD[LOGICAL],OUTPUT_0_Y_PAD[LOGICAL],OUTPUT_0_X_PAD[LOGICAL],OUTPUT_0_LAYOUT,OUTPUT_0_DATATYPE,OUTPUT_0_MEMORY,METAL TRACE ID,METAL TRACE REPLAY SESSION ID,COMPUTE KERNEL SOURCE,COMPUTE KERNEL HASH,DATA MOVEMENT KERNEL SOURCE,DATA MOVEMENT KERNEL HASH,PROGRAM HASH,PROGRAM CACHE HIT,TENSIX DM 0 MAX KERNEL SIZE [B],TENSIX DM 1 MAX KERNEL SIZE [B],TENSIX COMPUTE 0 MAX KERNEL SIZE [B],TENSIX COMPUTE 1 MAX KERNEL SIZE [B],TENSIX COMPUTE 2 MAX KERNEL SIZE [B],ACTIVE ETH DM 0 MAX KERNEL SIZE [B],ACTIVE ETH DM 1 MAX KERNEL SIZE [B],IDLE ETH DM 0 MAX KERNEL SIZE [B],IDLE ETH DM 1 MAX KERNEL SIZE [B],PM IDEAL [ns],PM COMPUTE [ns],PM BANDWIDTH [ns],PM REQ I BW,PM REQ O BW,PM FPU UTIL (%),NOC UTIL (%),MULTICAST NOC UTIL (%),DRAM BW UTIL (%),DRAM BW UTIL PER CTRL (%),ETH BW UTIL (%),NPE CONG IMPACT (%),SFPU Util Min (%),SFPU Util Median (%),SFPU Util Max (%),Avg SFPU util on full grid (%),FPU Util Min (%),FPU Util Median (%),FPU Util Max (%),Avg FPU util on full grid (%),MATH Util Min (%),MATH Util Median (%),MATH Util Max (%),Avg Math util on full grid (%),Unpacker0 Write Efficiency Min (%),Unpacker0 Write Efficiency Median (%),Unpacker0 Write Efficiency Max (%),Unpacker0 Write Efficiency Avg (%),Unpacker1 Write Efficiency Min (%),Unpacker1 Write Efficiency Median (%),Unpacker1 Write Efficiency Max (%),Unpacker1 Write Efficiency Avg (%),Unpacker Write Efficiency Min (%),Unpacker Write Efficiency Median (%),Unpacker Write Efficiency Max (%),Unpacker Write Efficiency Avg (%),Packer Efficiency Min (%),Packer Efficiency Median (%),Packer Efficiency Max (%),Packer Efficiency Avg (%),FPU Execution Efficiency Min (%),FPU Execution Efficiency Median (%),FPU Execution Efficiency Max (%),FPU Execution Efficiency Avg (%),Math Pipeline Utilization Min (%),Math Pipeline Utilization Median (%),Math Pipeline Utilization Max (%),Math Pipeline Utilization Avg (%),Math-to-Pack Handoff Efficiency Min (%),Math-to-Pack Handoff Efficiency Median (%),Math-to-Pack Handoff Efficiency Max (%),Math-to-Pack Handoff Efficiency Avg (%),Unpacker-to-Math Data Flow Min (%),Unpacker-to-Math Data Flow Median (%),Unpacker-to-Math Data Flow Max (%),Unpacker-to-Math Data Flow Avg (%),TT_DNN_DEVICE_OP_TT_HOST_FUNC [ns]
GenericOpDeviceOperation,tt_dnn_device,1024,0,,{'num_mesh_programs': '1'},LoFi,1,,,,4666718406,4666821038,102632,636728827128,636728842382,0,0,11299,10544,10511,10544,10544,10544,116,10429,7859,8588,9924,9995,,,,,,1[1],1[1],256[256],128[128],TILE,BFLOAT16,DEV_1_DRAM_INTERLEAVED,1[1],1[1],256[256],128[128],TILE,BFLOAT16,DEV_1_DRAM_INTERLEAVED,1[1],1[1],256[256],128[128],TILE,BFLOAT16,DEV_1_DRAM_INTERLEAVED,,,,,,,,,,,,,,,1[1],1[1],256[256],128[128],TILE,BFLOAT16,DEV_1_DRAM_INTERLEAVED,,,['experiments/sdpa-l2/bfp4-lofi-v2/preprocess/compute.cpp'],['compute/7470036541968557747/'],['experiments/sdpa-l2/bfp4-lofi-v2/preprocess/writer.cpp'; 'experiments/sdpa-l2/bfp4-lofi-v2/preprocess/reader.cpp'],['writer/4143966473012110697/'; 'reader/14273529329970245668/'],17134344485103918731,False,728,688,1424,1236,1580,0,0,0,0,1,1,1,[],[],0.009,,,,,,,75.62644062755595,75.62644062755595,75.62644062755595,0.5496203831293399,1.903487248122537,1.903487248122537,1.903487248122537,0.013833725108751454,77.52992787567848,77.52992787567848,77.52992787567848,0.5634541082380915,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,102632
GenericOpDeviceOperation,tt_dnn_device,2048,0,,{'num_mesh_programs': '1'},LoFi,1,,,,5211888415,5211986197,97782,637464796198,637464826125,545151712,545151718,22168,21457,21451,21457,21457,21457,92,21365,18664,19416,20858,20959,,,,,,1[1],1[1],512[512],128[128],TILE,BFLOAT16,DEV_1_DRAM_INTERLEAVED,1[1],1[1],512[512],128[128],TILE,BFLOAT8_B,DEV_1_DRAM_INTERLEAVED,1[1],1[1],512[512],128[128],TILE,BFLOAT8_B,DEV_1_DRAM_INTERLEAVED,,,,,,,,,,,,,,,1[1],1[1],512[512],128[128],TILE,BFLOAT8_B,DEV_1_DRAM_INTERLEAVED,,,['experiments/sdpa-l2/bfp4-lofi-v2/preprocess/compute.cpp'],['compute/3694141438208553724/'],['experiments/sdpa-l2/bfp4-lofi-v2/preprocess/writer.cpp'; 'experiments/sdpa-l2/bfp4-lofi-v2/preprocess/reader.cpp'],['writer/17137332370199420129/'; 'reader/17424946697496238567/'],8813444657351496901,False,724,688,1424,1240,1580,0,0,0,0,1,1,1,[],[],0.005,,,,,,,79.62345766557935,79.62345766557935,79.62345766557935,0.5963550034389266,1.8153453410863707,1.8153453410863707,1.8153453410863707,0.013596373592230948,81.43880300666572,81.43880300666572,81.43880300666572,0.6099513770311575,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,97782
GenericOpDeviceOperation,tt_dnn_device,3072,0,,{'num_mesh_programs': '1'},LoFi,1,,,,5212306273,5212319873,13600,637465366352,637465396256,400899,400899,22151,21421,21421,21421,21421,21421,79,21342,18610,19401,20810,20938,,,,,,1[1],1[1],512[512],128[128],TILE,BFLOAT16,DEV_1_DRAM_INTERLEAVED,1[1],1[1],512[512],128[128],TILE,BFLOAT8_B,DEV_1_DRAM_INTERLEAVED,1[1],1[1],512[512],128[128],TILE,BFLOAT8_B,DEV_1_DRAM_INTERLEAVED,,,,,,,,,,,,,,,1[1],1[1],512[512],128[128],TILE,BFLOAT8_B,DEV_1_DRAM_INTERLEAVED,,,['experiments/sdpa-l2/bfp4-lofi-v2/preprocess/compute.cpp'],['compute/3694141438208553724/'],['experiments/sdpa-l2/bfp4-lofi-v2/preprocess/writer.cpp'; 'experiments/sdpa-l2/bfp4-lofi-v2/preprocess/reader.cpp'],['writer/17137332370199420129/'; 'reader/17424946697496238567/'],8813444657351496901,False,724,688,1424,1240,1580,0,0,0,0,1,1,1,[],[],0.005,,,,,,,79.80526633737252,79.80526633737252,79.80526633737252,0.5973714379952494,1.8194094026509364,1.8194094026509364,1.8194094026509364,0.013618940967742793,81.62467574002346,81.62467574002346,81.62467574002346,0.6109903789629921,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13600
GenericOpDeviceOperation,tt_dnn_device,4096,0,,{'num_mesh_programs': '1'},LoFi,1,,,,6762516301,6762633313,117012,639558121599,639755895315,1550167779,1550167779,146499049,146498181,146498181,146498181,146498181,146498181,288,146498107,146421438,146497550,146497572,146497559,,,,,,1[1],1[1],256[256],128[128],TILE,BFLOAT16,DEV_1_DRAM_INTERLEAVED,1[1],1[1],512[512],128[128],TILE,BFLOAT8_B,DEV_1_DRAM_INTERLEAVED,1[1],1[1],512[512],128[128],TILE,BFLOAT8_B,DEV_1_DRAM_INTERLEAVED,1[1],1[1],256[256],128[128],TILE,BFLOAT16,DEV_1_DRAM_INTERLEAVED,1[1],1[1],256[256],128[128],TILE,BFLOAT16,DEV_1_DRAM_INTERLEAVED,1[1],1[1],256[256],128[128],TILE,BFLOAT16,DEV_1_DRAM_INTERLEAVED,,,['experiments/sdpa-l2/compute-sprint-v1/lowp/compute.cpp'],['compute/12920430427994273118/'],['experiments/sdpa-l2/bfp4-lofi-v2/resident/writer.cpp'; 'experiments/sdpa-l2/bfp4-lofi-v2/resident/reader.cpp'],['writer/15886565141194923379/'; 'reader/14175368314363672253/'],8525838246561840962,False,760,1660,16248,12252,14280,0,0,0,0,1,1,1,[],[],0.0,,,,,,,44.536619825874446,44.536619825874446,44.536619825874446,0.34258805118390306,39.92823728295791,39.92823728295791,39.92823728295791,0.3071390925368332,63.183096459628295,63.183096459628295,63.183096459628295,0.48602192911131237,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,117012
GenericOpDeviceOperation,tt_dnn_device,5120,0,,{'num_mesh_programs': '1'},LoFi,1,,,,8492954364,8493065567,111203,641894171672,642087809403,1583909302,1583909302,143435356,143434467,143434467,143434467,143434467,143434467,299,143434400,143359135,143433841,143433890,143433861,,,,,,1[1],1[1],256[256],128[128],TILE,BFLOAT16,DEV_1_DRAM_INTERLEAVED,1[1],1[1],512[512],128[128],TILE,BFLOAT8_B,DEV_1_DRAM_INTERLEAVED,1[1],1[1],512[512],128[128],TILE,BFLOAT8_B,DEV_1_DRAM_INTERLEAVED,1[1],1[1],256[256],128[128],TILE,BFLOAT16,DEV_1_DRAM_INTERLEAVED,1[1],1[1],256[256],128[128],TILE,BFLOAT16,DEV_1_DRAM_INTERLEAVED,1[1],1[1],256[256],128[128],TILE,BFLOAT16,DEV_1_DRAM_INTERLEAVED,,,['experiments/sdpa-l2/compute-sprint-v1/lowp/compute.cpp'],['compute/10271151949020545748/'],['experiments/sdpa-l2/bfp4-lofi-v2/resident/writer.cpp'; 'experiments/sdpa-l2/bfp4-lofi-v2/resident/reader.cpp'],['writer/15886565141194923379/'; 'reader/14175368314363672253/'],734807170053171540,False,760,1660,16476,12308,14156,0,0,0,0,1,1,1,[],[],0.0,,,,,,,44.677208560045024,44.677208560045024,44.677208560045024,0.3436695447799489,40.78108612599352,40.78108612599352,40.78108612599352,0.3136994847320416,63.8644478166858,63.8644478166858,63.8644478166858,0.4912631387720946,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,111203
GenericOpDeviceOperation,tt_dnn_device,6144,0,,{'num_mesh_programs': '1'},LoFi,,,,,8637276658,8637283918,7260,,,,,,,,,,,,,,,,,,,,,,1[1],1[1],256[256],128[128],TILE,BFLOAT16,DEV_1_DRAM_INTERLEAVED,1[1],1[1],512[512],128[128],TILE,BFLOAT8_B,DEV_1_DRAM_INTERLEAVED,1[1],1[1],512[512],128[128],TILE,BFLOAT8_B,DEV_1_DRAM_INTERLEAVED,1[1],1[1],256[256],128[128],TILE,BFLOAT16,DEV_1_DRAM_INTERLEAVED,1[1],1[1],256[256],128[128],TILE,BFLOAT16,DEV_1_DRAM_INTERLEAVED,1[1],1[1],256[256],128[128],TILE,BFLOAT16,DEV_1_DRAM_INTERLEAVED,,,['experiments/sdpa-l2/compute-sprint-v1/lowp/compute.cpp'],['compute/12920430427994273118/'],['experiments/sdpa-l2/bfp4-lofi-v2/resident/writer.cpp'; 'experiments/sdpa-l2/bfp4-lofi-v2/resident/reader.cpp'],['writer/15886565141194923379/'; 'reader/14175368314363672253/'],8525838246561840962,False,760,1660,16248,12252,14280,0,0,0,0,1,1,1,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7260
GenericOpDeviceOperation,tt_dnn_device,7168,0,,{'num_mesh_programs': '1'},LoFi,,,,,8637481712,8637484082,2370,,,,,,,,,,,,,,,,,,,,,,1[1],1[1],256[256],128[128],TILE,BFLOAT16,DEV_1_DRAM_INTERLEAVED,1[1],1[1],512[512],128[128],TILE,BFLOAT8_B,DEV_1_DRAM_INTERLEAVED,1[1],1[1],512[512],128[128],TILE,BFLOAT8_B,DEV_1_DRAM_INTERLEAVED,1[1],1[1],256[256],128[128],TILE,BFLOAT16,DEV_1_DRAM_INTERLEAVED,1[1],1[1],256[256],128[128],TILE,BFLOAT16,DEV_1_DRAM_INTERLEAVED,1[1],1[1],256[256],128[128],TILE,BFLOAT16,DEV_1_DRAM_INTERLEAVED,,,['experiments/sdpa-l2/compute-sprint-v1/lowp/compute.cpp'],['compute/10271151949020545748/'],['experiments/sdpa-l2/bfp4-lofi-v2/resident/writer.cpp'; 'experiments/sdpa-l2/bfp4-lofi-v2/resident/reader.cpp'],['writer/15886565141194923379/'; 'reader/14175368314363672253/'],734807170053171540,False,760,1660,16476,12308,14156,0,0,0,0,1,1,1,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2370
GenericOpDeviceOperation,tt_dnn_device,6144,0,,{'num_mesh_programs': '1'},LoFi,1,,,,8637276658,8637283918,7260,642089435748,642287250003,1205582,1205582,146529078,146528196,146528196,146528196,146528196,146528196,306,146528130,146451484,146527553,146527611,146527576,,,,,,1[1],1[1],256[256],128[128],TILE,BFLOAT16,DEV_1_DRAM_INTERLEAVED,1[1],1[1],512[512],128[128],TILE,BFLOAT8_B,DEV_1_DRAM_INTERLEAVED,1[1],1[1],512[512],128[128],TILE,BFLOAT8_B,DEV_1_DRAM_INTERLEAVED,1[1],1[1],256[256],128[128],TILE,BFLOAT16,DEV_1_DRAM_INTERLEAVED,1[1],1[1],256[256],128[128],TILE,BFLOAT16,DEV_1_DRAM_INTERLEAVED,1[1],1[1],256[256],128[128],TILE,BFLOAT16,DEV_1_DRAM_INTERLEAVED,0,1,['experiments/sdpa-l2/compute-sprint-v1/lowp/compute.cpp'],['compute/12920430427994273118/'],['experiments/sdpa-l2/bfp4-lofi-v2/resident/writer.cpp'; 'experiments/sdpa-l2/bfp4-lofi-v2/resident/reader.cpp'],['writer/15886565141194923379/'; 'reader/14175368314363672253/'],8525838246561840962,False,760,1660,16248,12252,14280,0,0,0,0,1,1,1,[],[],0.0,,,,,,,44.52749016256954,44.52749016256954,44.52749016256954,0.34251787722792043,39.920052302504146,39.920052302504146,39.920052302504146,0.30707617976131246,63.1595151456841,63.1595151456841,63.1595151456841,0.48584061161905867,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7260
GenericOpDeviceOperation,tt_dnn_device,6144,0,,{'num_mesh_programs': '1'},LoFi,1,,,,8637276658,8637283918,7260,642288045716,642485873997,590266,590266,146539467,146538621,146538621,146538621,146538621,146538621,361,146538533,146461853,146537918,146538035,146537962,,,,,,1[1],1[1],256[256],128[128],TILE,BFLOAT16,DEV_1_DRAM_INTERLEAVED,1[1],1[1],512[512],128[128],TILE,BFLOAT8_B,DEV_1_DRAM_INTERLEAVED,1[1],1[1],512[512],128[128],TILE,BFLOAT8_B,DEV_1_DRAM_INTERLEAVED,1[1],1[1],256[256],128[128],TILE,BFLOAT16,DEV_1_DRAM_INTERLEAVED,1[1],1[1],256[256],128[128],TILE,BFLOAT16,DEV_1_DRAM_INTERLEAVED,1[1],1[1],256[256],128[128],TILE,BFLOAT16,DEV_1_DRAM_INTERLEAVED,0,2,['experiments/sdpa-l2/compute-sprint-v1/lowp/compute.cpp'],['compute/12920430427994273118/'],['experiments/sdpa-l2/bfp4-lofi-v2/resident/writer.cpp'; 'experiments/sdpa-l2/bfp4-lofi-v2/resident/reader.cpp'],['writer/15886565141194923379/'; 'reader/14175368314363672253/'],8525838246561840962,False,760,1660,16248,12252,14280,0,0,0,0,1,1,1,[],[],0.0,,,,,,,44.52432661142399,44.52432661142399,44.52432661142399,0.34249350777514287,39.91721609667419,39.91721609667419,39.91721609667419,0.3070543319134793,63.155204259638154,63.155204259638154,63.155204259638154,0.4858074020953135,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7260
GenericOpDeviceOperation,tt_dnn_device,7168,0,,{'num_mesh_programs': '1'},LoFi,1,,,,8637481712,8637484082,2370,642486678099,642680611224,596499,596499,143654167,143653293,143653293,143653293,143653293,143653293,298,143653203,143577880,143652664,143652670,143652644,,,,,,1[1],1[1],256[256],128[128],TILE,BFLOAT16,DEV_1_DRAM_INTERLEAVED,1[1],1[1],512[512],128[128],TILE,BFLOAT8_B,DEV_1_DRAM_INTERLEAVED,1[1],1[1],512[512],128[128],TILE,BFLOAT8_B,DEV_1_DRAM_INTERLEAVED,1[1],1[1],256[256],128[128],TILE,BFLOAT16,DEV_1_DRAM_INTERLEAVED,1[1],1[1],256[256],128[128],TILE,BFLOAT16,DEV_1_DRAM_INTERLEAVED,1[1],1[1],256[256],128[128],TILE,BFLOAT16,DEV_1_DRAM_INTERLEAVED,1,1,['experiments/sdpa-l2/compute-sprint-v1/lowp/compute.cpp'],['compute/10271151949020545748/'],['experiments/sdpa-l2/bfp4-lofi-v2/resident/writer.cpp'; 'experiments/sdpa-l2/bfp4-lofi-v2/resident/reader.cpp'],['writer/15886565141194923379/'; 'reader/14175368314363672253/'],734807170053171540,False,760,1660,16476,12308,14156,0,0,0,0,1,1,1,[],[],0.0,,,,,,,44.60916589793168,44.60916589793168,44.60916589793168,0.3431460356796423,40.71897719498999,40.71897719498999,40.71897719498999,0.3132216287872448,63.776649546949024,63.776649546949024,63.776649546949024,0.4905876184961375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2370
GenericOpDeviceOperation,tt_dnn_device,7168,0,,{'num_mesh_programs': '1'},LoFi,1,,,,8637481712,8637484082,2370,642681405857,642875352260,589456,589456,143664002,143663169,143663169,143663169,143663169,143663169,346,143663104,143587767,143662498,143662567,143662498,,,,,,1[1],1[1],256[256],128[128],TILE,BFLOAT16,DEV_1_DRAM_INTERLEAVED,1[1],1[1],512[512],128[128],TILE,BFLOAT8_B,DEV_1_DRAM_INTERLEAVED,1[1],1[1],512[512],128[128],TILE,BFLOAT8_B,DEV_1_DRAM_INTERLEAVED,1[1],1[1],256[256],128[128],TILE,BFLOAT16,DEV_1_DRAM_INTERLEAVED,1[1],1[1],256[256],128[128],TILE,BFLOAT16,DEV_1_DRAM_INTERLEAVED,1[1],1[1],256[256],128[128],TILE,BFLOAT16,DEV_1_DRAM_INTERLEAVED,1,2,['experiments/sdpa-l2/compute-sprint-v1/lowp/compute.cpp'],['compute/10271151949020545748/'],['experiments/sdpa-l2/bfp4-lofi-v2/resident/writer.cpp'; 'experiments/sdpa-l2/bfp4-lofi-v2/resident/reader.cpp'],['writer/15886565141194923379/'; 'reader/14175368314363672253/'],734807170053171540,False,760,1660,16476,12308,14156,0,0,0,0,1,1,1,[],[],0.0,,,,,,,44.60609618512314,44.60609618512314,44.60609618512314,0.3431224474644774,40.71617517967924,40.71617517967924,40.71617517967924,0.3132000976069137,63.772846587083485,63.772846587083485,63.772846587083485,0.49055840062584755,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2370
