Total % [%],Op Code,Device Time Sum [μs],Op Count,Op Category,Min FLOPs [%],Max FLOPs [%],Mean FLOPs [%],Std FLOPs [%],Weighted Mean FLOPs [%]
71.16,MatmulDeviceOperation (in0:width_sharded),1112.26,13,Compute,30.77,53.97,43.45,9.72,50.83
5.57,LayerNormDeviceOperation (in0:width_sharded),87.04,10,Compute,,,,,
3.73,ReduceScatterDeviceOperation (in0:width_sharded),58.31,4,DM,,,,,
3.38,BinaryNgDeviceOperation (in0:width_sharded),52.82,8,Compute,,,,,
3.08,AllGatherDeviceOperation (in0:dram_interleaved),48.18,4,DM,,,,,
1.75,SdpaDecodeDeviceOperation (in0:height_sharded),27.36,2,Compute,,,,,
1.22,BinaryNgDeviceOperation (in0:dram_interleaved),19.14,1,Compute,,,,,
1.21,LayerNormDeviceOperation (in0:l1_interleaved),18.92,4,Compute,,,,,
1.13,UnaryDeviceOperation (in0:dram_interleaved),17.71,1,Compute,,,,,
1.01,ShardedToInterleavedDeviceOperation (in0:width_sharded),15.85,5,DM,,,,,
1.01,AllGatherAsyncDeviceOperation (in0:dram_interleaved),15.84,1,Other,,,,,
0.96,PagedUpdateCacheDeviceOperation (in0:dram_interleaved),14.93,4,DM,,,,,
0.90,EmbeddingsDeviceOperation (in0:dram_interleaved),14.05,3,Compute,,,,,
0.68,InterleavedToShardedDeviceOperation (in0:dram_interleaved),10.67,7,DM,,,,,
0.66,NLPConcatHeadsDecodeDeviceOperation (in0:height_sharded),10.24,2,TM,,,,,
0.60,NLPCreateQKVHeadsDecodeDeviceOperation (in0:l1_interleaved),9.31,2,Other,,,,,
0.54,TransposeDeviceOperation (in0:dram_interleaved),8.43,2,TM,,,,,
0.38,ShardedToInterleavedDeviceOperation (in0:height_sharded),6.01,4,DM,,,,,
0.37,InterleavedToShardedDeviceOperation (in0:l1_interleaved),5.79,4,DM,,,,,
0.37,RotaryEmbeddingHfDeviceOperation (in0:height_sharded),5.71,2,Other,,,,,
0.16,ReshardDeviceOperation (in0:width_sharded),2.46,1,DM,,,,,
0.12,PlusOneDeviceOperation (in0:dram_interleaved),1.93,2,Other,,,,,
